SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.4. 0.4, 12.5, 12.5, 2, 7, 11.35
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.4. 0.4, 12.5, 12.5, 2, 8, 11.35
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.4. 0.4, 12.5, 12.5, 2, 9, 11.35
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.4. 0.4, 12.5, 12.5, 2, 10, 11.35
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.4. 0.4, 12.5, 12.5, 6, 1, 18.41
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.4. 0.4, 12.5, 12.5, 6, 2, 10.93
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.4. 0.4, 12.5, 12.5, 6, 3, 10.06
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.4. 0.4, 12.5, 12.5, 6, 4, 9.91
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.4. 0.4, 12.5, 12.5, 6, 5, 9.78
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.4. 0.4, 12.5, 12.5, 6, 6, 9.8
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.4. 0.4, 12.5, 12.5, 6, 7, 9.8
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.4. 0.4, 12.5, 12.5, 6, 8, 9.8
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.4. 0.4, 12.5, 12.5, 6, 9, 9.8
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.4. 0.4, 12.5, 12.5, 6, 10, 9.8
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.4. 0.4, 12.5, 12.5, 18, 1, 11.82
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.4. 0.4, 12.5, 12.5, 18, 2, 11.35
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.4. 0.4, 12.5, 12.5, 18, 3, 11.35
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.4. 0.4, 12.5, 12.5, 18, 4, 11.35
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.4. 0.4, 12.5, 12.5, 18, 5, 11.35
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.4. 0.4, 12.5, 12.5, 18, 6, 11.35
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.4. 0.4, 12.5, 12.5, 18, 7, 11.35
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.4. 0.4, 12.5, 12.5, 18, 8, 11.35
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.4. 0.4, 12.5, 12.5, 18, 9, 11.35
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.4. 0.4, 12.5, 12.5, 18, 10, 11.35
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.4. 0.4, 12.5, 12.5, 54, 1, 12.79
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.4. 0.4, 12.5, 12.5, 54, 2, 9.8
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.4. 0.4, 12.5, 12.5, 54, 3, 9.8
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.4. 0.4, 12.5, 12.5, 54, 4, 9.79
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.4. 0.4, 12.5, 12.5, 54, 5, 9.78
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.4. 0.4, 12.5, 12.5, 54, 6, 9.8
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.4. 0.4, 12.5, 12.5, 54, 7, 9.8
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.4. 0.4, 12.5, 12.5, 54, 8, 9.8
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.4. 0.4, 12.5, 12.5, 54, 9, 9.8
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.4. 0.4, 12.5, 12.5, 54, 10, 9.8
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.6. 0.6, 12.5, 12.5, 2, 1, 11.4
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.6. 0.6, 12.5, 12.5, 2, 2, 11.35
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.6. 0.6, 12.5, 12.5, 2, 3, 11.36
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.6. 0.6, 12.5, 12.5, 2, 4, 11.34
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.6. 0.6, 12.5, 12.5, 2, 5, 11.35
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.6. 0.6, 12.5, 12.5, 2, 6, 11.59
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.6. 0.6, 12.5, 12.5, 2, 7, 11.35
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.6. 0.6, 12.5, 12.5, 2, 8, 11.35
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.6. 0.6, 12.5, 12.5, 2, 9, 11.35
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.6. 0.6, 12.5, 12.5, 2, 10, 11.35
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.6. 0.6, 12.5, 12.5, 6, 1, 11.36
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.6. 0.6, 12.5, 12.5, 6, 2, 11.39
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.6. 0.6, 12.5, 12.5, 6, 3, 11.35
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.6. 0.6, 12.5, 12.5, 6, 4, 11.35
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.6. 0.6, 12.5, 12.5, 6, 5, 11.35
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.6. 0.6, 12.5, 12.5, 6, 6, 11.35
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.6. 0.6, 12.5, 12.5, 6, 7, 11.35
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.6. 0.6, 12.5, 12.5, 6, 8, 11.35
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.6. 0.6, 12.5, 12.5, 6, 9, 11.35
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.6. 0.6, 12.5, 12.5, 6, 10, 11.35
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.6. 0.6, 12.5, 12.5, 18, 1, 11.35
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.6. 0.6, 12.5, 12.5, 18, 2, 11.35
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.6. 0.6, 12.5, 12.5, 18, 3, 11.35
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.6. 0.6, 12.5, 12.5, 18, 4, 11.35
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.6. 0.6, 12.5, 12.5, 18, 5, 11.35
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.6. 0.6, 12.5, 12.5, 18, 6, 11.35
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.6. 0.6, 12.5, 12.5, 18, 7, 11.35
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.6. 0.6, 12.5, 12.5, 18, 8, 11.35
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.6. 0.6, 12.5, 12.5, 18, 9, 11.35
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.6. 0.6, 12.5, 12.5, 18, 10, 11.35
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.6. 0.6, 12.5, 12.5, 54, 1, 11.35
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.6. 0.6, 12.5, 12.5, 54, 2, 11.35
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.6. 0.6, 12.5, 12.5, 54, 3, 11.35
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.6. 0.6, 12.5, 12.5, 54, 4, 11.35
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.6. 0.6, 12.5, 12.5, 54, 5, 11.35
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.6. 0.6, 12.5, 12.5, 54, 6, 11.35
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.6. 0.6, 12.5, 12.5, 54, 7, 11.35
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.6. 0.6, 12.5, 12.5, 54, 8, 11.35
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.6. 0.6, 12.5, 12.5, 54, 9, 11.35
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.6. 0.6, 12.5, 12.5, 54, 10, 11.35
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.8. 0.8, 12.5, 12.5, 2, 1, 11.33
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.8. 0.8, 12.5, 12.5, 2, 2, 11.35
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.8. 0.8, 12.5, 12.5, 2, 3, 11.35
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.8. 0.8, 12.5, 12.5, 2, 4, 11.35
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.8. 0.8, 12.5, 12.5, 2, 5, 11.35
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.8. 0.8, 12.5, 12.5, 2, 6, 11.35
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.8. 0.8, 12.5, 12.5, 2, 7, 11.35
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.8. 0.8, 12.5, 12.5, 2, 8, 11.35
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.8. 0.8, 12.5, 12.5, 2, 9, 11.35
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.8. 0.8, 12.5, 12.5, 2, 10, 11.35
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.8. 0.8, 12.5, 12.5, 6, 1, 11.35
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.8. 0.8, 12.5, 12.5, 6, 2, 11.35
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.8. 0.8, 12.5, 12.5, 6, 3, 11.35
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.8. 0.8, 12.5, 12.5, 6, 4, 11.35
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.8. 0.8, 12.5, 12.5, 6, 5, 11.35
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.8. 0.8, 12.5, 12.5, 6, 6, 11.36
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.8. 0.8, 12.5, 12.5, 6, 7, 11.35
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.8. 0.8, 12.5, 12.5, 6, 8, 11.35
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.8. 0.8, 12.5, 12.5, 6, 9, 11.35
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.8. 0.8, 12.5, 12.5, 6, 10, 11.35
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.8. 0.8, 12.5, 12.5, 18, 1, 11.35
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.8. 0.8, 12.5, 12.5, 18, 2, 11.35
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.8. 0.8, 12.5, 12.5, 18, 3, 11.35
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.8. 0.8, 12.5, 12.5, 18, 4, 11.35
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.8. 0.8, 12.5, 12.5, 18, 5, 11.35
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.8. 0.8, 12.5, 12.5, 18, 6, 11.35
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.8. 0.8, 12.5, 12.5, 18, 7, 11.35
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.8. 0.8, 12.5, 12.5, 18, 8, 11.35
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.8. 0.8, 12.5, 12.5, 18, 9, 11.35
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.8. 0.8, 12.5, 12.5, 18, 10, 11.35
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.8. 0.8, 12.5, 12.5, 54, 1, 11.35
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.8. 0.8, 12.5, 12.5, 54, 2, 11.35
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.8. 0.8, 12.5, 12.5, 54, 3, 11.35
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.8. 0.8, 12.5, 12.5, 54, 4, 11.35
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.8. 0.8, 12.5, 12.5, 54, 5, 11.35
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.8. 0.8, 12.5, 12.5, 54, 6, 11.35
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.8. 0.8, 12.5, 12.5, 54, 7, 11.35
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.8. 0.8, 12.5, 12.5, 54, 8, 11.35
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.8. 0.8, 12.5, 12.5, 54, 9, 11.35
SGD, 1, -9, 1, -9, 64, 2, 64, 2, 0.8. 0.8, 12.5, 12.5, 54, 10, 11.35
SGD, 1, -9, 1, -9, 64, 4, 64, 4, 0.2. 0.2, 12.5, 12.5, 2, 1, 23.91
SGD, 1, -9, 1, -9, 64, 4, 64, 4, 0.2. 0.2, 12.5, 12.5, 2, 2, 26.63
SGD, 1, -9, 1, -9, 64, 4, 64, 4, 0.2. 0.2, 12.5, 12.5, 2, 3, 18.98
SGD, 1, -9, 1, -9, 64, 4, 64, 4, 0.2. 0.2, 12.5, 12.5, 2, 4, 11.49
SGD, 1, -9, 1, -9, 64, 4, 64, 4, 0.2. 0.2, 12.5, 12.5, 2, 5, 11.35
SGD, 1, -9, 1, -9, 64, 4, 64, 4, 0.2. 0.2, 12.5, 12.5, 2, 6, 11.36
SGD, 1, -9, 1, -9, 64, 4, 64, 4, 0.2. 0.2, 12.5, 12.5, 2, 7, 11.35
SGD, 1, -9, 1, -9, 64, 4, 64, 4, 0.2. 0.2, 12.5, 12.5, 2, 8, 11.35
SGD, 1, -9, 1, -9, 64, 4, 64, 4, 0.2. 0.2, 12.5, 12.5, 2, 9, 11.35
SGD, 1, -9, 1, -9, 64, 4, 64, 4, 0.2. 0.2, 12.5, 12.5, 2, 10, 11.35
SGD, 1, -9, 1, -9, 64, 4, 64, 4, 0.2. 0.2, 12.5, 12.5, 6, 1, 20.2
SGD, 1, -9, 1, -9, 64, 4, 64, 4, 0.2. 0.2, 12.5, 12.5, 6, 2, 25.07
SGD, 1, -9, 1, -9, 64, 4, 64, 4, 0.2. 0.2, 12.5, 12.5, 6, 3, 20.12
SGD, 1, -9, 1, -9, 64, 4, 64, 4, 0.2. 0.2, 12.5, 12.5, 6, 4, 16.39
SGD, 1, -9, 1, -9, 64, 4, 64, 4, 0.2. 0.2, 12.5, 12.5, 6, 5, 12.81
SGD, 1, -9, 1, -9, 64, 4, 64, 4, 0.2. 0.2, 12.5, 12.5, 6, 6, 11.66
SGD, 1, -9, 1, -9, 64, 4, 64, 4, 0.2. 0.2, 12.5, 12.5, 6, 7, 11.27
SGD, 1, -9, 1, -9, 64, 4, 64, 4, 0.2. 0.2, 12.5, 12.5, 6, 8, 10.95
SGD, 1, -9, 1, -9, 64, 4, 64, 4, 0.2. 0.2, 12.5, 12.5, 6, 9, 10.54
SGD, 1, -9, 1, -9, 64, 4, 64, 4, 0.2. 0.2, 12.5, 12.5, 6, 10, 10.34
SGD, 1, -9, 1, -9, 64, 4, 64, 4, 0.2. 0.2, 12.5, 12.5, 18, 1, 27.33
SGD, 1, -9, 1, -9, 64, 4, 64, 4, 0.2. 0.2, 12.5, 12.5, 18, 2, 18.87
SGD, 1, -9, 1, -9, 64, 4, 64, 4, 0.2. 0.2, 12.5, 12.5, 18, 3, 14.44
SGD, 1, -9, 1, -9, 64, 4, 64, 4, 0.2. 0.2, 12.5, 12.5, 18, 4, 13.2
SGD, 1, -9, 1, -9, 64, 4, 64, 4, 0.2. 0.2, 12.5, 12.5, 18, 5, 12.46
SGD, 1, -9, 1, -9, 64, 4, 64, 4, 0.2. 0.2, 12.5, 12.5, 18, 6, 12.06
SGD, 1, -9, 1, -9, 64, 4, 64, 4, 0.2. 0.2, 12.5, 12.5, 18, 7, 11.76
SGD, 1, -9, 1, -9, 64, 4, 64, 4, 0.2. 0.2, 12.5, 12.5, 18, 8, 11.35
SGD, 1, -9, 1, -9, 64, 4, 64, 4, 0.2. 0.2, 12.5, 12.5, 18, 9, 11.35
SGD, 1, -9, 1, -9, 64, 4, 64, 4, 0.2. 0.2, 12.5, 12.5, 18, 10, 11.35
SGD, 1, -9, 1, -9, 64, 4, 64, 4, 0.2. 0.2, 12.5, 12.5, 54, 1, 17.17
SGD, 1, -9, 1, -9, 64, 4, 64, 4, 0.2. 0.2, 12.5, 12.5, 54, 2, 13.95
SGD, 1, -9, 1, -9, 64, 4, 64, 4, 0.2. 0.2, 12.5, 12.5, 54, 3, 11.97
SGD, 1, -9, 1, -9, 64, 4, 64, 4, 0.2. 0.2, 12.5, 12.5, 54, 4, 11.8
SGD, 1, -9, 1, -9, 64, 4, 64, 4, 0.2. 0.2, 12.5, 12.5, 54, 5, 11.64
SGD, 1, -9, 1, -9, 64, 4, 64, 4, 0.2. 0.2, 12.5, 12.5, 54, 6, 11.44
SGD, 1, -9, 1, -9, 64, 4, 64, 4, 0.2. 0.2, 12.5, 12.5, 54, 7, 11.35
SGD, 1, -9, 1, -9, 64, 4, 64, 4, 0.2. 0.2, 12.5, 12.5, 54, 8, 11.35
SGD, 1, -9, 1, -9, 64, 4, 64, 4, 0.2. 0.2, 12.5, 12.5, 54, 9, 11.35
SGD, 1, -9, 1, -9, 64, 4, 64, 4, 0.2. 0.2, 12.5, 12.5, 54, 10, 11.35
SGD, 1, -9, 1, -9, 64, 4, 64, 4, 0.4. 0.4, 12.5, 12.5, 2, 1, 19.4
SGD, 1, -9, 1, -9, 64, 4, 64, 4, 0.4. 0.4, 12.5, 12.5, 2, 2, 11.35
SGD, 1, -9, 1, -9, 64, 4, 64, 4, 0.4. 0.4, 12.5, 12.5, 2, 3, 11.35
SGD, 1, -9, 1, -9, 64, 4, 64, 4, 0.4. 0.4, 12.5, 12.5, 2, 4, 11.35
SGD, 1, -9, 1, -9, 64, 4, 64, 4, 0.4. 0.4, 12.5, 12.5, 2, 5, 11.35
SGD, 1, -9, 1, -9, 64, 4, 64, 4, 0.4. 0.4, 12.5, 12.5, 2, 6, 11.35
SGD, 1, -9, 1, -9, 64, 4, 64, 4, 0.4. 0.4, 12.5, 12.5, 2, 7, 11.35
SGD, 1, -9, 1, -9, 64, 4, 64, 4, 0.4. 0.4, 12.5, 12.5, 2, 8, 11.35
SGD, 1, -9, 1, -9, 64, 4, 64, 4, 0.4. 0.4, 12.5, 12.5, 2, 9, 11.35
SGD, 1, -9, 1, -9, 64, 4, 64, 4, 0.4. 0.4, 12.5, 12.5, 2, 10, 11.35
SGD, 1, -9, 1, -9, 64, 4, 64, 4, 0.4. 0.4, 12.5, 12.5, 6, 1, 11.44
SGD, 1, -9, 1, -9, 64, 4, 64, 4, 0.4. 0.4, 12.5, 12.5, 6, 2, 11.34
SGD, 1, -9, 1, -9, 64, 4, 64, 4, 0.4. 0.4, 12.5, 12.5, 6, 3, 11.34
SGD, 1, -9, 1, -9, 64, 4, 64, 4, 0.4. 0.4, 12.5, 12.5, 6, 4, 11.34
SGD, 1, -9, 1, -9, 64, 4, 64, 4, 0.4. 0.4, 12.5, 12.5, 6, 5, 11.35
SGD, 1, -9, 1, -9, 64, 4, 64, 4, 0.4. 0.4, 12.5, 12.5, 6, 6, 11.35
SGD, 1, -9, 1, -9, 64, 4, 64, 4, 0.4. 0.4, 12.5, 12.5, 6, 7, 11.35
SGD, 1, -9, 1, -9, 64, 4, 64, 4, 0.4. 0.4, 12.5, 12.5, 6, 8, 11.35
SGD, 1, -9, 1, -9, 64, 4, 64, 4, 0.4. 0.4, 12.5, 12.5, 6, 9, 11.35
SGD, 1, -9, 1, -9, 64, 4, 64, 4, 0.4. 0.4, 12.5, 12.5, 6, 10, 11.35
SGD, 1, -9, 1, -9, 64, 4, 64, 4, 0.4. 0.4, 12.5, 12.5, 18, 1, 9.83
SGD, 1, -9, 1, -9, 64, 4, 64, 4, 0.4. 0.4, 12.5, 12.5, 18, 2, 9.82
SGD, 1, -9, 1, -9, 64, 4, 64, 4, 0.4. 0.4, 12.5, 12.5, 18, 3, 9.82
SGD, 1, -9, 1, -9, 64, 4, 64, 4, 0.4. 0.4, 12.5, 12.5, 18, 4, 9.82
SGD, 1, -9, 1, -9, 64, 4, 64, 4, 0.4. 0.4, 12.5, 12.5, 18, 5, 9.82
SGD, 1, -9, 1, -9, 64, 4, 64, 4, 0.4. 0.4, 12.5, 12.5, 18, 6, 9.82
SGD, 1, -9, 1, -9, 64, 4, 64, 4, 0.4. 0.4, 12.5, 12.5, 18, 7, 9.82
SGD, 1, -9, 1, -9, 64, 4, 64, 4, 0.4. 0.4, 12.5, 12.5, 18, 8, 9.82
SGD, 1, -9, 1, -9, 64, 4, 64, 4, 0.4. 0.4, 12.5, 12.5, 18, 9, 9.82
SGD, 1, -9, 1, -9, 64, 4, 64, 4, 0.4. 0.4, 12.5, 12.5, 18, 10, 9.82
SGD, 1, -9, 1, -9, 64, 4, 64, 4, 0.4. 0.4, 12.5, 12.5, 54, 1, 11.35
SGD, 1, -9, 1, -9, 64, 4, 64, 4, 0.4. 0.4, 12.5, 12.5, 54, 2, 11.35
SGD, 1, -9, 1, -9, 64, 4, 64, 4, 0.4. 0.4, 12.5, 12.5, 54, 3, 11.35
SGD, 1, -9, 1, -9, 64, 4, 64, 4, 0.4. 0.4, 12.5, 12.5, 54, 4, 11.35
SGD, 1, -9, 1, -9, 64, 4, 64, 4, 0.4. 0.4, 12.5, 12.5, 54, 5, 11.35
SGD, 1, -9, 1, -9, 64, 4, 64, 4, 0.4. 0.4, 12.5, 12.5, 54, 6, 11.35
SGD, 1, -9, 1, -9, 64, 4, 64, 4, 0.4. 0.4, 12.5, 12.5, 54, 7, 11.35
