SGD, 0, 0, 16, 0.2, 1, 11.33
SGD, 0, 0, 16, 0.2, 2, 12.96
SGD, 0, 0, 16, 0.2, 3, 15.16
SGD, 0, 0, 16, 0.2, 4, 15.86
SGD, 0, 0, 16, 0.2, 5, 15.8
SGD, 0, 0, 16, 0.2, 6, 15.73
SGD, 0, 0, 16, 0.2, 7, 16.72
SGD, 0, 0, 16, 0.2, 8, 17.01
SGD, 0, 0, 16, 0.2, 9, 16.93
SGD, 0, 0, 16, 0.2, 10, 16.53
SGD, 0, 0, 16, 0.2, 11, 16.53
SGD, 0, 0, 16, 0.2, 12, 16.96
SGD, 0, 0, 16, 0.2, 13, 17.71
SGD, 0, 0, 16, 0.2, 14, 18.32
SGD, 0, 0, 16, 0.2, 15, 18.28
SGD, 0, 0, 16, 0.2, 16, 18.3
SGD, 0, 0, 16, 0.2, 17, 17.85
SGD, 0, 0, 16, 0.2, 18, 17.85
SGD, 0, 0, 16, 0.2, 19, 18.04
SGD, 0, 0, 16, 0.2, 20, 18.04
SGD, 0, 0, 16, 0.2, 21, 18.04
SGD, 0, 0, 16, 0.2, 22, 17.73
SGD, 0, 0, 16, 0.2, 23, 17.77
SGD, 0, 0, 16, 0.2, 24, 17.78
SGD, 0, 0, 16, 0.2, 25, 18.11
SGD, 0, 0, 32, 0.2, 1, 16.84
SGD, 0, 0, 32, 0.2, 2, 29.19
SGD, 0, 0, 32, 0.2, 3, 32.55
SGD, 0, 0, 32, 0.2, 4, 37.93
SGD, 0, 0, 32, 0.2, 5, 43.92
SGD, 0, 0, 32, 0.2, 6, 53.52
SGD, 0, 0, 32, 0.2, 7, 59.62
SGD, 0, 0, 32, 0.2, 8, 62.78
SGD, 0, 0, 32, 0.2, 9, 69.55
SGD, 0, 0, 32, 0.2, 10, 78.4
SGD, 0, 0, 32, 0.2, 11, 80.83
SGD, 0, 0, 32, 0.2, 12, 79.67
SGD, 0, 0, 32, 0.2, 13, 80.04
SGD, 0, 0, 32, 0.2, 14, 80.9
SGD, 0, 0, 32, 0.2, 15, 81.75
SGD, 0, 0, 32, 0.2, 16, 80.79
SGD, 0, 0, 32, 0.2, 17, 79.42
SGD, 0, 0, 32, 0.2, 18, 80.45
