SGD, 1, 1, 5, 5, 5, 5, 1, 1, 128, 128, 128, 128, 0.3, 0.4, 12.5, 12.5, 32, 1, 67.5
100, SGD, 1, 1, 9, 9, 4, 4, 2, 2, 128, 128, 128, 128, 0.1, 0.4, 12.5, 12.5, 32, 1, 17.35
100, SGD, 1, 1, 9, 9, 4, 4, 2, 2, 128, 128, 128, 128, 0.1, 0.4, 12.5, 12.5, 32, 2, 18.5
100, SGD, 1, 1, 9, 9, 4, 4, 2, 2, 128, 128, 128, 128, 0.1, 0.4, 12.5, 12.5, 32, 3, 20.81
100, SGD, 1, 1, 9, 9, 4, 4, 2, 2, 128, 128, 128, 128, 0.1, 0.4, 12.5, 12.5, 32, 4, 20.79
100, SGD, 1, 1, 9, 9, 4, 4, 2, 2, 128, 128, 128, 128, 0.1, 0.4, 12.5, 12.5, 32, 5, 19.93
100, SGD, 1, 1, 9, 9, 4, 4, 2, 2, 128, 128, 128, 128, 0.1, 0.4, 12.5, 12.5, 32, 6, 22.92
100, SGD, 1, 1, 9, 9, 4, 4, 2, 2, 128, 128, 128, 128, 0.1, 0.4, 12.5, 12.5, 32, 7, 27.19
100, SGD, 1, 1, 9, 9, 4, 4, 2, 2, 128, 128, 128, 128, 0.1, 0.4, 12.5, 12.5, 32, 8, 24.25
100, SGD, 1, 1, 9, 9, 4, 4, 2, 2, 128, 128, 128, 128, 0.1, 0.4, 12.5, 12.5, 32, 9, 27.88
100, SGD, 1, 1, 9, 9, 4, 4, 2, 2, 128, 128, 128, 128, 0.1, 0.4, 12.5, 12.5, 32, 10, 26.26
100, SGD, 1, 1, 9, 9, 4, 4, 2, 2, 128, 128, 128, 128, 0.2, 0.4, 12.5, 12.5, 32, 1, 10.03
100, SGD, 1, 1, 9, 9, 4, 4, 2, 2, 128, 128, 128, 128, 0.2, 0.4, 12.5, 12.5, 32, 2, 19.8
100, SGD, 1, 1, 9, 9, 4, 4, 2, 2, 128, 128, 128, 128, 0.2, 0.4, 12.5, 12.5, 32, 3, 9.84
100, SGD, 1, 1, 9, 9, 4, 4, 2, 2, 128, 128, 128, 128, 0.2, 0.4, 12.5, 12.5, 32, 4, 9.84
100, SGD, 1, 1, 9, 9, 4, 4, 2, 2, 128, 128, 128, 128, 0.2, 0.4, 12.5, 12.5, 32, 5, 11.73
100, SGD, 2, 2, 4, 4, 4, 4, 2, 2, 128, 128, 128, 128, 0.2, 0.4, 12.5, 12.5, 32, 1, 75.29
100, SGD, 2, 2, 4, 4, 4, 4, 2, 2, 128, 128, 128, 128, 0.2, 0.4, 12.5, 12.5, 32, 2, 79.64
100, SGD, 2, 2, 4, 4, 4, 4, 2, 2, 128, 128, 128, 128, 0.2, 0.4, 12.5, 12.5, 32, 3, 83.24
100, SGD, 2, 2, 4, 4, 4, 4, 2, 2, 128, 128, 128, 128, 0.2, 0.4, 12.5, 12.5, 32, 4, 84.97
100, SGD, 2, 2, 4, 4, 4, 4, 2, 2, 128, 128, 128, 128, 0.2, 0.4, 12.5, 12.5, 32, 5, 86.11
100, SGD, 2, 2, 4, 4, 4, 4, 2, 2, 128, 128, 128, 128, 0.2, 0.4, 12.5, 12.5, 32, 6, 84
100, SGD, 2, 2, 4, 4, 4, 4, 2, 2, 128, 128, 128, 128, 0.2, 0.4, 12.5, 12.5, 32, 7, 87.05
100, SGD, 2, 2, 4, 4, 4, 4, 2, 2, 128, 128, 128, 128, 0.2, 0.4, 12.5, 12.5, 32, 8, 85.84
100, SGD, 2, 2, 4, 4, 4, 4, 2, 2, 128, 128, 128, 128, 0.2, 0.4, 12.5, 12.5, 32, 9, 86.76
100, SGD, 2, 2, 4, 4, 4, 4, 2, 2, 128, 128, 128, 128, 0.2, 0.4, 12.5, 12.5, 32, 10, 87.14
100, SGD, 1, 1, 6, 6, 3, 3, 1, 1, 128, 128, 128, 128, 0.3, 0.4, 12.5, 12.5, 32, 1, 56.56
100, SGD, 1, 1, 6, 6, 3, 3, 1, 1, 128, 128, 128, 128, 0.3, 0.4, 12.5, 12.5, 32, 2, 63.77
100, SGD, 1, 1, 6, 6, 3, 3, 1, 1, 128, 128, 128, 128, 0.3, 0.4, 12.5, 12.5, 32, 3, 67.32
100, SGD, 1, 1, 6, 6, 3, 3, 1, 1, 128, 128, 128, 128, 0.3, 0.4, 12.5, 12.5, 32, 4, 72.35
100, SGD, 1, 1, 6, 6, 3, 3, 1, 1, 128, 128, 128, 128, 0.3, 0.4, 12.5, 12.5, 32, 5, 68.77
100, SGD, 1, 1, 6, 6, 3, 3, 1, 1, 128, 128, 128, 128, 0.3, 0.4, 12.5, 12.5, 32, 6, 68.59
100, SGD, 1, 1, 6, 6, 3, 3, 1, 1, 128, 128, 128, 128, 0.3, 0.4, 12.5, 12.5, 32, 7, 68.37
100, SGD, 1, 1, 6, 6, 3, 3, 1, 1, 128, 128, 128, 128, 0.3, 0.4, 12.5, 12.5, 32, 8, 69.74
100, SGD, 1, 1, 6, 6, 3, 3, 1, 1, 128, 128, 128, 128, 0.3, 0.4, 12.5, 12.5, 32, 9, 74.41
100, SGD, 1, 1, 6, 6, 3, 3, 1, 1, 128, 128, 128, 128, 0.3, 0.4, 12.5, 12.5, 32, 10, 71.68
100, SGD, 1, 1, 6, 6, 3, 3, 1, 1, 128, 128, 128, 128, 0.2, 0.4, 12.5, 12.5, 32, 1, 54.84
100, SGD, 1, 1, 6, 6, 3, 3, 1, 1, 128, 128, 128, 128, 0.2, 0.4, 12.5, 12.5, 32, 2, 51.8
100, SGD, 1, 1, 6, 6, 3, 3, 1, 1, 128, 128, 128, 128, 0.2, 0.4, 12.5, 12.5, 32, 3, 66.73
100, SGD, 1, 1, 6, 6, 3, 3, 1, 1, 128, 128, 128, 128, 0.2, 0.4, 12.5, 12.5, 32, 4, 72.02
100, SGD, 1, 1, 6, 6, 3, 3, 1, 1, 128, 128, 128, 128, 0.2, 0.4, 12.5, 12.5, 32, 5, 63.95
100, SGD, 1, 1, 6, 6, 3, 3, 1, 1, 128, 128, 128, 128, 0.2, 0.4, 12.5, 12.5, 32, 6, 75.09
100, SGD, 1, 1, 6, 6, 3, 3, 1, 1, 128, 128, 128, 128, 0.2, 0.4, 12.5, 12.5, 32, 7, 69.73
100, SGD, 1, 1, 6, 6, 3, 3, 1, 1, 128, 128, 128, 128, 0.2, 0.4, 12.5, 12.5, 32, 8, 78.8
100, SGD, 1, 1, 6, 6, 3, 3, 1, 1, 128, 128, 128, 128, 0.2, 0.4, 12.5, 12.5, 32, 9, 69.22
100, SGD, 1, 1, 6, 6, 3, 3, 1, 1, 128, 128, 128, 128, 0.2, 0.4, 12.5, 12.5, 32, 10, 83.32
