SGD, 4, -7, 4, -7, 64, 64, 64, 64, 0.4, 0.4, 12.5, 12.5, 2, 1, 13.17
SGD, 4, -7, 4, -7, 64, 64, 64, 64, 0.4, 0.4, 12.5, 12.5, 2, 2, 16.3
SGD, 4, -7, 4, -7, 64, 64, 64, 64, 0.4, 0.4, 12.5, 12.5, 2, 3, 14.15
SGD, 4, -7, 4, -7, 64, 64, 64, 64, 0.4, 0.4, 12.5, 12.5, 2, 4, 18.27
SGD, 4, -7, 4, -7, 64, 64, 64, 64, 0.4, 0.4, 12.5, 12.5, 2, 5, 22.51
SGD, 4, -7, 4, -7, 64, 64, 64, 64, 0.4, 0.4, 12.5, 12.5, 2, 6, 18.69
SGD, 4, -7, 4, -7, 64, 64, 64, 64, 0.4, 0.4, 12.5, 12.5, 2, 7, 18.21
SGD, 4, -7, 4, -7, 64, 64, 64, 64, 0.4, 0.4, 12.5, 12.5, 2, 8, 17.52
SGD, 4, -7, 4, -7, 64, 64, 64, 64, 0.4, 0.4, 12.5, 12.5, 2, 9, 18.22
SGD, 4, -7, 4, -7, 64, 64, 64, 64, 0.4, 0.4, 12.5, 12.5, 2, 10, 18.22
SGD, 4, -7, 4, -7, 64, 64, 64, 64, 0.4, 0.4, 12.5, 12.5, 2, 11, 18.22
SGD, 4, -7, 4, -7, 64, 64, 64, 64, 0.4, 0.4, 12.5, 12.5, 2, 12, 18.22
SGD, 4, -7, 4, -7, 64, 64, 64, 64, 0.4, 0.4, 12.5, 12.5, 2, 13, 18.22
SGD, 4, -7, 4, -7, 64, 64, 64, 64, 0.4, 0.4, 12.5, 12.5, 2, 14, 18.22
SGD, 4, -7, 4, -7, 64, 64, 64, 64, 0.4, 0.4, 12.5, 12.5, 2, 15, 18.22
SGD, 4, -7, 4, -7, 64, 64, 64, 64, 0.4, 0.4, 12.5, 12.5, 2, 16, 18.22
SGD, 4, -7, 4, -7, 64, 64, 64, 64, 0.4, 0.4, 12.5, 12.5, 2, 17, 18.22
SGD, 4, -7, 4, -7, 64, 64, 64, 64, 0.4, 0.4, 12.5, 12.5, 2, 18, 18.22
SGD, 4, -7, 4, -7, 64, 64, 64, 64, 0.4, 0.4, 12.5, 12.5, 2, 19, 18.22
SGD, 4, -7, 4, -7, 64, 64, 64, 64, 0.4, 0.4, 12.5, 12.5, 2, 20, 18.22
SGD, 4, -7, 4, -7, 64, 64, 64, 64, 0.4, 0.4, 12.5, 12.5, 3, 1, 20.34
SGD, 4, -7, 4, -7, 64, 64, 64, 64, 0.4, 0.4, 12.5, 12.5, 3, 2, 23.06
SGD, 4, -7, 4, -7, 64, 64, 64, 64, 0.4, 0.4, 12.5, 12.5, 3, 3, 64.18
SGD, 4, -7, 4, -7, 64, 64, 64, 64, 0.4, 0.4, 12.5, 12.5, 3, 4, 69.55
SGD, 4, -7, 4, -7, 64, 64, 64, 64, 0.4, 0.4, 12.5, 12.5, 3, 5, 67.64
SGD, 4, -7, 4, -7, 64, 64, 64, 64, 0.4, 0.4, 12.5, 12.5, 3, 6, 73.95
SGD, 4, -7, 4, -7, 64, 64, 64, 64, 0.4, 0.4, 12.5, 12.5, 3, 7, 79.34
SGD, 4, -7, 4, -7, 64, 64, 64, 64, 0.4, 0.4, 12.5, 12.5, 3, 8, 79.49
SGD, 4, -7, 4, -7, 64, 64, 64, 64, 0.4, 0.4, 12.5, 12.5, 3, 9, 80.19
SGD, 4, -7, 4, -7, 64, 64, 64, 64, 0.4, 0.4, 12.5, 12.5, 3, 10, 74.97
SGD, 4, -7, 4, -7, 64, 64, 64, 64, 0.4, 0.4, 12.5, 12.5, 3, 11, 65.08
SGD, 4, -7, 4, -7, 64, 64, 64, 64, 0.4, 0.4, 12.5, 12.5, 3, 12, 75.28
SGD, 4, -7, 4, -7, 64, 64, 64, 64, 0.4, 0.4, 12.5, 12.5, 3, 13, 79
SGD, 4, -7, 4, -7, 64, 64, 64, 64, 0.4, 0.4, 12.5, 12.5, 3, 14, 69.16
SGD, 4, -7, 4, -7, 64, 64, 64, 64, 0.4, 0.4, 12.5, 12.5, 3, 15, 72.83
SGD, 4, -7, 4, -7, 64, 64, 64, 64, 0.4, 0.4, 12.5, 12.5, 3, 16, 62.52
SGD, 4, -7, 4, -7, 64, 64, 64, 64, 0.4, 0.4, 12.5, 12.5, 3, 17, 78.13
SGD, 4, -7, 4, -7, 64, 64, 64, 64, 0.4, 0.4, 12.5, 12.5, 3, 18, 72.93
SGD, 4, -7, 4, -7, 64, 64, 64, 64, 0.4, 0.4, 12.5, 12.5, 3, 19, 74.58
SGD, 4, -7, 4, -7, 64, 64, 64, 64, 0.4, 0.4, 12.5, 12.5, 3, 20, 72.39
SGD, 4, -7, 4, -7, 64, 64, 64, 64, 0.4, 0.4, 12.5, 12.5, 4, 1, 8.47
SGD, 4, -7, 4, -7, 64, 64, 64, 64, 0.4, 0.4, 12.5, 12.5, 4, 2, 10.5
SGD, 4, -7, 4, -7, 64, 64, 64, 64, 0.4, 0.4, 12.5, 12.5, 4, 3, 10.85
SGD, 4, -7, 4, -7, 64, 64, 64, 64, 0.4, 0.4, 12.5, 12.5, 4, 4, 10.5
SGD, 4, -7, 4, -7, 64, 64, 64, 64, 0.4, 0.4, 12.5, 12.5, 4, 5, 10.92
SGD, 4, -7, 4, -7, 64, 64, 64, 64, 0.4, 0.4, 12.5, 12.5, 4, 6, 10.92
SGD, 4, -7, 4, -7, 64, 64, 64, 64, 0.4, 0.4, 12.5, 12.5, 4, 7, 11.03
SGD, 4, -7, 4, -7, 64, 64, 64, 64, 0.4, 0.4, 12.5, 12.5, 4, 8, 13.45
SGD, 4, -7, 4, -7, 64, 64, 64, 64, 0.4, 0.4, 12.5, 12.5, 4, 9, 11.38
SGD, 4, -7, 4, -7, 64, 64, 64, 64, 0.4, 0.4, 12.5, 12.5, 4, 10, 10.36
SGD, 4, -7, 4, -7, 64, 64, 64, 64, 0.4, 0.4, 12.5, 12.5, 4, 11, 10.36
SGD, 4, -7, 4, -7, 64, 64, 64, 64, 0.4, 0.4, 12.5, 12.5, 4, 12, 10.36
SGD, 4, -7, 4, -7, 64, 64, 64, 64, 0.4, 0.4, 12.5, 12.5, 4, 13, 10.36
SGD, 4, -7, 4, -7, 64, 64, 64, 64, 0.4, 0.4, 12.5, 12.5, 4, 14, 10.55
SGD, 4, -7, 4, -7, 64, 64, 64, 64, 0.4, 0.4, 12.5, 12.5, 4, 15, 10.55
SGD, 4, -7, 4, -7, 64, 64, 64, 64, 0.4, 0.4, 12.5, 12.5, 4, 16, 10.55
