
1, 0, 0, 0.666667, 767, 7233
1, 0, 1, -0.914606, 754, 7246
1, 0, 2, -0.666667, 752, 7248
1, 0, 3, -1, 755, 7245
1, 0, 4, 0.12809, 754, 7246
1, 0, 5, 0, 754, 7246
1, 0, 6, 0.12809, 754, 7246
1, 0, 7, -0.914606, 755, 7245
1, 0, 8, 0.666667, 754, 7246
1, 0, 9, -0.538576, 754, 7246
1, 0, 10, -0.30877, 754, 7246
1, 0, 11, 0.357897, 754, 7246
1, 0, 12, 0.666667, 754, 7246
1, 0, 13, 0.333333, 756, 7244
1, 0, 14, -0.957303, 742, 7258
1, 0, 15, -1, 756, 7244
1, 0, 16, -0.914606, 754, 7246
1, 0, 17, -0.30877, 751, 7249
1, 0, 18, -0.205243, 754, 7246
1, 0, 19, -0.761402, 754, 7246
1, 0, 20, -1, 753, 7247
1, 0, 21, 0, 754, 7246
1, 0, 22, 0, 756, 7244
1, 0, 23, -0.87191, 755, 7245
1, 0, 24, 0, 755, 7245
1, 0, 25, -0.880701, 752, 7248
1, 0, 26, -0.666667, 757, 7243
1, 0, 27, 0.12809, 755, 7245
1, 0, 28, -1, 754, 7246
1, 0, 29, -0.538576, 754, 7246
1, 0, 30, -0.30877, 753, 7247
1, 0, 31, 0.666667, 754, 7246
1, 0, 32, 0.12809, 754, 7246
1, 0, 33, -0.87191, 754, 7246
1, 0, 34, 0, 756, 7244
1, 0, 35, -0.205243, 753, 7247
1, 0, 36, 0.12809, 754, 7246
1, 0, 37, -0.333333, 753, 7247
1, 0, 38, -1, 754, 7246
1, 0, 39, 0, 758, 7242
1, 0, 40, 0.666667, 754, 7246
1, 0, 41, -0.87191, 753, 7247
1, 0, 42, -0.333333, 754, 7246
1, 0, 43, -0.87191, 754, 7246
1, 0, 44, 0.0245637, 754, 7246
1, 0, 45, -0.957303, 755, 7245
1, 0, 46, 0, 757, 7243
1, 0, 47, -1, 755, 7245
1, 0, 48, 0.666667, 754, 7246
1, 0, 49, -1, 754, 7246
1, 0, 50, -0.957303, 754, 7246
1, 0, 51, 0.357897, 753, 7247
1, 0, 52, -0.666667, 755, 7245
1, 0, 53, 0.333333, 754, 7246
1, 0, 54, -1, 753, 7247
1, 0, 55, -0.30877, 754, 7246
1, 0, 56, -0.538576, 753, 7247
1, 0, 57, -1, 753, 7247
1, 0, 58, -0.666667, 753, 7247
1, 0, 59, -0.333333, 753, 7247
1, 0, 60, -0.30877, 755, 7245
1, 0, 61, 0, 754, 7246
1, 0, 62, 1, 756, 7244
1, 0, 63, -0.914606, 754, 7246
1, 0, 64, -1, 758, 7242
1, 0, 65, -0.761402, 754, 7246
1, 0, 66, 0.666667, 754, 7246
1, 0, 67, -0.30877, 752, 7248
1, 0, 68, 0, 754, 7246
1, 0, 69, 0.333333, 754, 7246
1, 0, 70, 0.666667, 755, 7245
1, 0, 71, -0.957303, 754, 7246
1, 0, 72, -1, 752, 7248
1, 0, 73, 0.357897, 755, 7245
1, 0, 74, 0.333333, 752, 7248
1, 0, 75, 0, 754, 7246
1, 0, 76, -1, 755, 7245
1, 0, 77, -0.205243, 754, 7246
1, 0, 78, -0.988351, 762, 7238
1, 0, 79, 0.12809, 754, 7246
1, 0, 80, 0.666667, 754, 7246
1, 0, 81, -0.538576, 754, 7246
1, 0, 82, 0, 754, 7246
