SGD, 5, 5, 1, 1, 128, 128, 128, 128, 0.1, 0.3, 0.3, 12.5, 12.5, 6, 2, 0, 125, 1, 1, 0, 1, 71.78
SGD, 5, 5, 1, 1, 128, 128, 128, 128, 0.1, 0.3, 0.3, 12.5, 12.5, 6, 2, 0, 125, 1, 1, 0, 2, 81.02
SGD, 5, 5, 1, 1, 128, 128, 128, 128, 0.1, 0.3, 0.3, 12.5, 12.5, 6, 2, 0, 125, 1, 1, 0, 3, 83.52
SGD, 5, 5, 1, 1, 128, 128, 128, 128, 0.1, 0.3, 0.3, 12.5, 12.5, 6, 2, 0, 125, 1, 1, 0, 4, 84.78
SGD, 5, 5, 1, 1, 128, 128, 128, 128, 0.1, 0.3, 0.3, 12.5, 12.5, 6, 2, 0, 125, 1, 1, 0, 5, 85.07
SGD, 5, 5, 1, 1, 128, 128, 128, 128, 0.1, 0.3, 0.3, 12.5, 12.5, 6, 2, 0, 125, 1, 1, 0, 6, 78.97
SGD, 5, 5, 1, 1, 128, 128, 128, 128, 0.1, 0.3, 0.3, 12.5, 12.5, 6, 2, 0, 125, 1, 1, 0, 7, 87.46
SGD, 5, 5, 1, 1, 128, 128, 128, 128, 0.1, 0.3, 0.3, 12.5, 12.5, 6, 2, 0, 125, 1, 1, 0, 8, 84.83
SGD, 5, 5, 1, 1, 128, 128, 128, 128, 0.1, 0.3, 0.3, 12.5, 12.5, 6, 2, 0, 125, 1, 1, 0, 9, 86.07
SGD, 5, 5, 1, 1, 128, 128, 128, 128, 0.1, 0.3, 0.3, 12.5, 12.5, 6, 2, 0, 125, 1, 1, 0, 10, 86.57
SGD, 5, 5, 1, 1, 128, 128, 128, 128, 0.1, 0.3, 0.3, 12.5, 12.5, 6, 2, 0, 125, 1, 1, 0, 11, 86.84
SGD, 5, 5, 1, 1, 128, 128, 128, 128, 0.1, 0.3, 0.3, 12.5, 12.5, 6, 2, 0, 125, 1, 1, 0, 12, 88.54
SGD, 5, 5, 1, 1, 128, 128, 128, 128, 0.1, 0.3, 0.3, 12.5, 12.5, 6, 2, 0, 125, 1, 1, 0, 13, 86.48
SGD, 5, 5, 1, 1, 128, 128, 128, 128, 0.1, 0.3, 0.3, 12.5, 12.5, 6, 2, 0, 125, 1, 1, 0, 14, 87.26
SGD, 5, 5, 1, 1, 128, 128, 128, 128, 0.1, 0.3, 0.3, 12.5, 12.5, 6, 2, 0, 125, 1, 1, 0, 15, 89.05
SGD, 5, 5, 1, 1, 128, 128, 128, 128, 0.1, 0.3, 0.3, 12.5, 12.5, 6, 2, 0, 125, 1, 1, 0, 16, 87.35
SGD, 5, 5, 1, 1, 128, 128, 128, 128, 0.1, 0.3, 0.3, 12.5, 12.5, 6, 2, 0, 125, 1, 1, 0, 17, 82.65
