SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.2, 0.2, 12.5, 12.5, 6, 2, 1, 500, 0, 0, 1, 39.78
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.2, 0.2, 12.5, 12.5, 6, 2, 1, 500, 0, 0, 2, 53.16
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.2, 0.2, 12.5, 12.5, 6, 2, 1, 500, 0, 0, 3, 65.62
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.2, 0.2, 12.5, 12.5, 6, 2, 1, 500, 0, 0, 4, 71.89
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.2, 0.2, 12.5, 12.5, 6, 2, 1, 500, 0, 0, 5, 75.75
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.2, 0.2, 12.5, 12.5, 6, 2, 1, 500, 0, 0, 6, 64.75
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.2, 0.2, 12.5, 12.5, 6, 2, 1, 500, 0, 0, 7, 72.58
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.2, 0.2, 12.5, 12.5, 6, 2, 1, 500, 0, 0, 8, 63.52
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.2, 0.2, 12.5, 12.5, 6, 2, 1, 500, 0, 0, 9, 74.38
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.2, 0.2, 12.5, 12.5, 6, 2, 1, 500, 0, 0, 10, 77.49
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.2, 0.2, 12.5, 12.5, 6, 2, 1, 500, 0, 0, 11, 55.62
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.2, 0.2, 12.5, 12.5, 6, 2, 1, 500, 0, 0, 12, 76.04
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.2, 0.2, 12.5, 12.5, 6, 2, 1, 500, 0, 0, 13, 77.37
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.2, 0.2, 12.5, 12.5, 6, 2, 1, 500, 0, 0, 14, 66.3
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.2, 0.2, 12.5, 12.5, 6, 2, 1, 500, 0, 0, 15, 61.13
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.2, 0.2, 12.5, 12.5, 6, 2, 1, 500, 0, 0, 16, 68.09
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.2, 0.2, 12.5, 12.5, 6, 2, 1, 500, 0, 0, 17, 70.49
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.2, 0.2, 12.5, 12.5, 6, 2, 1, 500, 0, 0, 18, 73.38
SGD, 1, -9, 1, -9, 128, 128, 128, 128, 0.3, 0.2, 0.2, 12.5, 12.5, 6, 2, 1, 500, 0, 0, 19, 76.39
