SGD, 2, 2, 2, 2, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 1, 82.6
SGD, 2, 2, 2, 2, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 2, 86.63
SGD, 2, 2, 2, 2, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 3, 86.03
SGD, 2, 2, 2, 2, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 4, 89.43
SGD, 2, 2, 2, 2, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 5, 88.58
SGD, 2, 2, 2, 2, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 6, 88.07
SGD, 2, 2, 2, 2, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 7, 90.07
SGD, 2, 2, 2, 2, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 8, 88.99
SGD, 2, 2, 2, 2, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 9, 89.82
SGD, 2, 2, 2, 2, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 10, 90.24
SGD, 2, 2, 2, 2, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 11, 88.1
SGD, 2, 2, 2, 2, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 12, 90.82
SGD, 2, 2, 2, 2, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 13, 89.8
SGD, 2, 2, 2, 2, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 14, 91.18
SGD, 2, 2, 2, 2, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 15, 90.15
SGD, 2, 2, 2, 2, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 16, 88.96
SGD, 2, 2, 2, 2, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 17, 86.32
SGD, 2, 2, 2, 2, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 18, 90.76
SGD, 2, 2, 2, 2, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 19, 90.62
SGD, 2, 2, 2, 2, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 20, 90.22
SGD, 2, 2, 2, 2, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 21, 91.11
SGD, 2, 2, 2, 2, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 22, 90.2
SGD, 2, 2, 2, 2, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 23, 91.13
SGD, 2, 2, 2, 2, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 24, 90.03
SGD, 2, 2, 2, 2, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 25, 86.36
SGD, 2, 2, 2, 2, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 26, 88.67
SGD, 2, 2, 2, 2, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 27, 90.38
SGD, 2, 2, 2, 2, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 28, 90.21
SGD, 2, 2, 2, 2, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 29, 90.55
SGD, 2, 2, 2, 2, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 30, 88.18
SGD, 2, 2, 2, 2, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 31, 90.92
SGD, 2, 2, 2, 2, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 32, 90.14
SGD, 2, 2, 2, 2, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 33, 91.68
SGD, 2, 2, 2, 2, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 34, 91.5
SGD, 2, 2, 2, 2, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 35, 91.16
SGD, 2, 2, 2, 2, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 36, 88.42
SGD, 2, 2, 2, 2, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 37, 90.11
SGD, 2, 2, 2, 2, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 38, 91.13
SGD, 2, 2, 2, 2, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 39, 89.85
SGD, 2, 2, 2, 2, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 40, 90.57
SGD, 2, 2, 2, 2, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 41, 88.64
SGD, 2, 2, 2, 2, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 42, 90.14
SGD, 2, 2, 2, 2, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 43, 89.2
SGD, 2, 2, 2, 2, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 44, 90.7
SGD, 2, 2, 2, 2, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 45, 89.21
SGD, 2, 2, 2, 2, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 46, 90.4
SGD, 2, 2, 2, 2, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 47, 88.07
SGD, 2, 2, 2, 2, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 48, 91.07
SGD, 2, 2, 2, 2, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 49, 90.6
SGD, 2, 2, 2, 2, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 50, 89.02
SGD, 3, 3, 3, 3, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 1, 83.48
SGD, 3, 3, 3, 3, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 2, 81.1
SGD, 3, 3, 3, 3, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 3, 85.67
SGD, 3, 3, 3, 3, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 4, 88.59
SGD, 3, 3, 3, 3, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 5, 87.93
SGD, 3, 3, 3, 3, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 6, 86.2
SGD, 3, 3, 3, 3, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 7, 88.08
SGD, 3, 3, 3, 3, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 8, 87.84
SGD, 3, 3, 3, 3, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 9, 87.71
SGD, 3, 3, 3, 3, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 10, 88.43
SGD, 3, 3, 3, 3, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 11, 83.9
SGD, 3, 3, 3, 3, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 12, 88.69
SGD, 3, 3, 3, 3, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 13, 88.3
SGD, 3, 3, 3, 3, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 14, 89.1
SGD, 3, 3, 3, 3, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 15, 87.01
SGD, 3, 3, 3, 3, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 16, 87.43
SGD, 3, 3, 3, 3, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 17, 84.46
SGD, 3, 3, 3, 3, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 18, 87.96
SGD, 3, 3, 3, 3, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 19, 86.71
SGD, 3, 3, 3, 3, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 20, 86.88
SGD, 3, 3, 3, 3, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 21, 89.8
SGD, 3, 3, 3, 3, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 22, 86.75
SGD, 3, 3, 3, 3, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 23, 85.8
SGD, 3, 3, 3, 3, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 24, 88.62
SGD, 3, 3, 3, 3, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 25, 81.05
SGD, 3, 3, 3, 3, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 26, 85.21
SGD, 3, 3, 3, 3, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 27, 88.33
SGD, 3, 3, 3, 3, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 28, 87.98
SGD, 3, 3, 3, 3, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 29, 87.14
SGD, 3, 3, 3, 3, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 30, 86.64
SGD, 3, 3, 3, 3, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 31, 89.53
SGD, 3, 3, 3, 3, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 32, 88.43
SGD, 3, 3, 3, 3, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 33, 89.21
SGD, 3, 3, 3, 3, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 34, 89.48
SGD, 3, 3, 3, 3, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 35, 86.97
SGD, 3, 3, 3, 3, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 36, 81.15
SGD, 3, 3, 3, 3, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 37, 85.71
SGD, 3, 3, 3, 3, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 38, 89.37
SGD, 3, 3, 3, 3, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 39, 86.07
SGD, 3, 3, 3, 3, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 40, 88.15
SGD, 3, 3, 3, 3, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 41, 83.39
SGD, 3, 3, 3, 3, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 42, 88.65
SGD, 3, 3, 3, 3, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 43, 86.94
SGD, 3, 3, 3, 3, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 44, 88.01
SGD, 3, 3, 3, 3, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 45, 89.32
SGD, 3, 3, 3, 3, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 46, 87.91
SGD, 3, 3, 3, 3, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 47, 85.43
SGD, 3, 3, 3, 3, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 48, 89.49
SGD, 3, 3, 3, 3, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 49, 89.12
SGD, 3, 3, 3, 3, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 50, 87.53
SGD, 3, 3, 3, 3, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 1, 69.67
SGD, 3, 3, 3, 3, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 2, 80.08
SGD, 3, 3, 3, 3, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 3, 87.48
SGD, 3, 3, 3, 3, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 4, 87.6
SGD, 3, 3, 3, 3, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 5, 86.54
SGD, 3, 3, 3, 3, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 6, 81.81
SGD, 3, 3, 3, 3, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 7, 89.07
SGD, 3, 3, 3, 3, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 8, 87.15
SGD, 3, 3, 3, 3, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 9, 86.51
SGD, 3, 3, 3, 3, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 10, 88.6
SGD, 3, 3, 3, 3, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 11, 84.42
SGD, 3, 3, 3, 3, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 12, 89.39
SGD, 3, 3, 3, 3, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 13, 87.52
SGD, 3, 3, 3, 3, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 14, 88.39
SGD, 3, 3, 3, 3, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 15, 88
SGD, 3, 3, 3, 3, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 16, 86.09
SGD, 3, 3, 3, 3, 128, 128, 128, 128, 0.4, 12.5, 12.5, 6, 17, 82.56
