SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.2525, 0.2525, 0.2525,0.2525, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 15, 91.65
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.245, 0.245, 0.245,0.245, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 16, 92.34
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.2375, 0.2375, 0.2375,0.2375, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 17, 90.97
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.23, 0.23, 0.23,0.23, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 18, 92.54
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.2225, 0.2225, 0.2225,0.2225, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 19, 92.46
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.215, 0.215, 0.215,0.215, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 20, 92.43
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.2075, 0.2075, 0.2075,0.2075, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 21, 92.75
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.2, 0.2, 0.2,0.2, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 22, 92.66
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.199038, 0.199038, 0.199038,0.199038, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 23, 92.71
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.198077, 0.198077, 0.198077,0.198077, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 24, 92.78
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.197115, 0.197115, 0.197115,0.197115, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 25, 91.75
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.196154, 0.196154, 0.196154,0.196154, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 26, 92.33
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.195192, 0.195192, 0.195192,0.195192, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 27, 92.8
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.194231, 0.194231, 0.194231,0.194231, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 28, 92.96
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.193269, 0.193269, 0.193269,0.193269, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 29, 91.88
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.192308, 0.192308, 0.192308,0.192308, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 30, 92.4
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.191346, 0.191346, 0.191346,0.191346, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 31, 93.47
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.190385, 0.190385, 0.190385,0.190385, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 32, 92.59
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.189423, 0.189423, 0.189423,0.189423, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 33, 93.06
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.188462, 0.188462, 0.188462,0.188462, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 34, 93.04
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.1875, 0.1875, 0.1875,0.1875, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 35, 93.09
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.186538, 0.186538, 0.186538,0.186538, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 36, 92.46
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.185577, 0.185577, 0.185577,0.185577, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 37, 92.95
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.184615, 0.184615, 0.184615,0.184615, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 38, 93.55
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.183654, 0.183654, 0.183654,0.183654, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 39, 93.08
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.182692, 0.182692, 0.182692,0.182692, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 40, 93.06
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.181731, 0.181731, 0.181731,0.181731, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 41, 92.35
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.180769, 0.180769, 0.180769,0.180769, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 42, 93.15
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.179808, 0.179808, 0.179808,0.179808, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 43, 92.75
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.178846, 0.178846, 0.178846,0.178846, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 44, 92.9
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.177885, 0.177885, 0.177885,0.177885, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 45, 92.81
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.176923, 0.176923, 0.176923,0.176923, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 46, 93.47
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.175962, 0.175962, 0.175962,0.175962, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 47, 93
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.175, 0.175, 0.175,0.175, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 48, 93.56
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.174038, 0.174038, 0.174038,0.174038, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 49, 93.13
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.173077, 0.173077, 0.173077,0.173077, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 50, 92.85
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.172115, 0.172115, 0.172115,0.172115, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 51, 92.4
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.171154, 0.171154, 0.171154,0.171154, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 52, 93.63
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.170192, 0.170192, 0.170192,0.170192, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 53, 93.39
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.169231, 0.169231, 0.169231,0.169231, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 54, 93.66
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.168269, 0.168269, 0.168269,0.168269, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 55, 93.51
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.167308, 0.167308, 0.167308,0.167308, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 56, 93.18
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.166346, 0.166346, 0.166346,0.166346, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 57, 93.34
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.165385, 0.165385, 0.165385,0.165385, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 58, 93.71
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.164423, 0.164423, 0.164423,0.164423, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 59, 93.26
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.163462, 0.163462, 0.163462,0.163462, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 60, 93.56
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.1625, 0.1625, 0.1625,0.1625, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 61, 93.68
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.161538, 0.161538, 0.161538,0.161538, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 62, 93.36
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.160577, 0.160577, 0.160577,0.160577, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 63, 93.68
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.159615, 0.159615, 0.159615,0.159615, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 64, 92.83
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.158654, 0.158654, 0.158654,0.158654, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 65, 91.99
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.157692, 0.157692, 0.157692,0.157692, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 66, 92.98
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.156731, 0.156731, 0.156731,0.156731, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 67, 93.47
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.155769, 0.155769, 0.155769,0.155769, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 68, 93.15
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.154808, 0.154808, 0.154808,0.154808, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 69, 93.26
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.153846, 0.153846, 0.153846,0.153846, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 70, 93.46
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.152885, 0.152885, 0.152885,0.152885, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 71, 93.68
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.151923, 0.151923, 0.151923,0.151923, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 72, 93.81
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.150962, 0.150962, 0.150962,0.150962, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 73, 93.43
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.15, 0.15, 0.15,0.15, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 74, 93.2
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.149038, 0.149038, 0.149038,0.149038, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 75, 93.65
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.148077, 0.148077, 0.148077,0.148077, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 76, 93.12
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.147115, 0.147115, 0.147115,0.147115, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 77, 93.56
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.146154, 0.146154, 0.146154,0.146154, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 78, 93.47
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.145192, 0.145192, 0.145192,0.145192, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 79, 93.12
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.144231, 0.144231, 0.144231,0.144231, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 80, 93.23
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.143269, 0.143269, 0.143269,0.143269, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 81, 94.06
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.142308, 0.142308, 0.142308,0.142308, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 82, 93.2
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.141346, 0.141346, 0.141346,0.141346, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 83, 93.85
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.140385, 0.140385, 0.140385,0.140385, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 84, 93.65
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.139423, 0.139423, 0.139423,0.139423, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 85, 93.65
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.138462, 0.138462, 0.138462,0.138462, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 86, 93.74
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.1375, 0.1375, 0.1375,0.1375, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 87, 93.21
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.136538, 0.136538, 0.136538,0.136538, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 88, 93.82
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.135577, 0.135577, 0.135577,0.135577, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 89, 93.52
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.134615, 0.134615, 0.134615,0.134615, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 90, 93.55
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.133654, 0.133654, 0.133654,0.133654, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 91, 92.7
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.132692, 0.132692, 0.132692,0.132692, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 92, 93.24
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.131731, 0.131731, 0.131731,0.131731, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 93, 92.42
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.130769, 0.130769, 0.130769,0.130769, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 94, 92.79
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.129808, 0.129808, 0.129808,0.129808, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 95, 92.99
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.128846, 0.128846, 0.128846,0.128846, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 96, 94.19
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.127885, 0.127885, 0.127885,0.127885, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 97, 92.97
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.126923, 0.126923, 0.126923,0.126923, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 98, 94.03
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.125962, 0.125962, 0.125962,0.125962, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 99, 93.86
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.125, 0.125, 0.125,0.125, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 100, 93.19
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.124038, 0.124038, 0.124038,0.124038, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 101, 93.31
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.123077, 0.123077, 0.123077,0.123077, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 102, 94.16
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.122115, 0.122115, 0.122115,0.122115, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 103, 93.66
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.121154, 0.121154, 0.121154,0.121154, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 104, 93.58
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.120192, 0.120192, 0.120192,0.120192, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 105, 93.84
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.119231, 0.119231, 0.119231,0.119231, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 106, 93.88
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.118269, 0.118269, 0.118269,0.118269, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 107, 93.39
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.117308, 0.117308, 0.117308,0.117308, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 108, 92.89
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.116346, 0.116346, 0.116346,0.116346, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 109, 93.52
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.115385, 0.115385, 0.115385,0.115385, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 110, 93.59
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.114423, 0.114423, 0.114423,0.114423, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 111, 94.17
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.113462, 0.113462, 0.113462,0.113462, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 112, 93.57
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.1125, 0.1125, 0.1125,0.1125, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 113, 93.68
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.111538, 0.111538, 0.111538,0.111538, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 114, 93.6
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.110577, 0.110577, 0.110577,0.110577, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 115, 93.18
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.109615, 0.109615, 0.109615,0.109615, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 116, 93.52
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.108654, 0.108654, 0.108654,0.108654, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 117, 93.27
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.107692, 0.107692, 0.107692,0.107692, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 118, 94.15
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.106731, 0.106731, 0.106731,0.106731, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 119, 94.2
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.105769, 0.105769, 0.105769,0.105769, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 120, 94.28
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.104808, 0.104808, 0.104808,0.104808, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 121, 93.99
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.103846, 0.103846, 0.103846,0.103846, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 122, 93.14
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.102885, 0.102885, 0.102885,0.102885, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 123, 93.84
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.101923, 0.101923, 0.101923,0.101923, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 124, 94.04
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.100962, 0.100962, 0.100962,0.100962, 12.5, 12.5, 2, 2, 1, 125, 0, 1, 0, 125, 93.92
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 2, 2, 1, 4000, 1, 1, 0, 1, 73.2
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 2, 2, 1, 4000, 1, 1, 0, 2, 84.3
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.3, 0.3, 0.3,0.3, 12.5, 12.5, 2, 2, 1, 4000, 1, 1, 0, 3, 88.26
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.2875, 0.2875, 0.2875,0.2875, 12.5, 12.5, 3, 3, 1, 4000, 1, 1, 0, 4, 89.92
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.2875, 0.2875, 0.2875,0.2875, 12.5, 12.5, 3, 3, 1, 4000, 1, 1, 0, 5, 88.71
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.275, 0.275, 0.275,0.275, 12.5, 12.5, 4, 4, 1, 4000, 1, 1, 0, 6, 90.21
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.275, 0.275, 0.275,0.275, 12.5, 12.5, 4, 4, 1, 4000, 1, 1, 0, 7, 90.63
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.2625, 0.2625, 0.2625,0.2625, 12.5, 12.5, 5, 5, 1, 4000, 1, 1, 0, 8, 90.77
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.2625, 0.2625, 0.2625,0.2625, 12.5, 12.5, 5, 5, 1, 4000, 1, 1, 0, 9, 91.28
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.25, 0.25, 0.25,0.25, 12.5, 12.5, 6, 6, 1, 4000, 1, 1, 0, 10, 90.43
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.25, 0.25, 0.25,0.25, 12.5, 12.5, 6, 6, 1, 4000, 1, 1, 0, 11, 89.1
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.2375, 0.2375, 0.2375,0.2375, 12.5, 12.5, 7, 7, 1, 4000, 1, 1, 0, 12, 91.42
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.2375, 0.2375, 0.2375,0.2375, 12.5, 12.5, 7, 7, 1, 4000, 1, 1, 0, 13, 90.56
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.225, 0.225, 0.225,0.225, 12.5, 12.5, 8, 8, 1, 4000, 1, 1, 0, 14, 91.43
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.225, 0.225, 0.225,0.225, 12.5, 12.5, 8, 8, 1, 4000, 1, 1, 0, 15, 91.41
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.2125, 0.2125, 0.2125,0.2125, 12.5, 12.5, 9, 9, 1, 4000, 1, 1, 0, 16, 91.96
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.2125, 0.2125, 0.2125,0.2125, 12.5, 12.5, 9, 9, 1, 4000, 1, 1, 0, 17, 86.94
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.2, 0.2, 0.2,0.2, 12.5, 12.5, 10, 10, 1, 4000, 1, 1, 0, 18, 90.63
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.2, 0.2, 0.2,0.2, 12.5, 12.5, 10, 10, 1, 4000, 1, 1, 0, 19, 92.43
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.2, 0.2, 0.2,0.2, 12.5, 12.5, 10, 10, 1, 4000, 1, 1, 0, 20, 92.04
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.199528, 0.199528, 0.199528,0.199528, 12.5, 12.5, 10, 10, 1, 4000, 1, 1, 0, 21, 91.1
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.199057, 0.199057, 0.199057,0.199057, 12.5, 12.5, 10, 10, 1, 4000, 1, 1, 0, 22, 91.02
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.198585, 0.198585, 0.198585,0.198585, 12.5, 12.5, 10, 10, 1, 4000, 1, 1, 0, 23, 92.21
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.198113, 0.198113, 0.198113,0.198113, 12.5, 12.5, 10, 10, 1, 4000, 1, 1, 0, 24, 91.82
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.197642, 0.197642, 0.197642,0.197642, 12.5, 12.5, 10, 10, 1, 4000, 1, 1, 0, 25, 84.52
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.19717, 0.19717, 0.19717,0.19717, 12.5, 12.5, 10, 10, 1, 4000, 1, 1, 0, 26, 91.28
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.196698, 0.196698, 0.196698,0.196698, 12.5, 12.5, 10, 10, 1, 4000, 1, 1, 0, 27, 92
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.196226, 0.196226, 0.196226,0.196226, 12.5, 12.5, 10, 10, 1, 4000, 1, 1, 0, 28, 91.86
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.195755, 0.195755, 0.195755,0.195755, 12.5, 12.5, 10, 10, 1, 4000, 1, 1, 0, 29, 92.08
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.195283, 0.195283, 0.195283,0.195283, 12.5, 12.5, 10, 10, 1, 4000, 1, 1, 0, 30, 90.86
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.194811, 0.194811, 0.194811,0.194811, 12.5, 12.5, 10, 10, 1, 4000, 1, 1, 0, 31, 92.89
