SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.3, 0.3, 0.25, 12.5, 12.5, 2, 2, 1, 500, 0, 0, 1, 79.32
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.3, 0.3, 0.25, 12.5, 12.5, 2, 2, 1, 500, 0, 0, 2, 86.82
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.3, 0.3, 0.25, 12.5, 12.5, 2, 2, 1, 500, 0, 0, 3, 88.67
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.3, 0.3, 0.25, 12.5, 12.5, 2, 2, 1, 500, 0, 0, 4, 90.17
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.3, 0.3, 0.25, 12.5, 12.5, 2, 2, 1, 500, 0, 0, 5, 89.97
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.3, 0.3, 0.25, 12.5, 12.5, 2, 2, 1, 500, 0, 0, 6, 90.06
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.3, 0.3, 0.25, 12.5, 12.5, 2, 2, 1, 500, 0, 0, 7, 90.07
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.3, 0.3, 0.25, 12.5, 12.5, 2, 2, 1, 500, 0, 0, 8, 90.44
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.3, 0.3, 0.25, 12.5, 12.5, 2, 2, 1, 500, 0, 0, 9, 91.07
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.3, 0.3, 0.25, 12.5, 12.5, 2, 2, 1, 500, 0, 0, 10, 91.06
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.3, 0.3, 0.25, 12.5, 12.5, 2, 2, 1, 500, 0, 0, 11, 91.44
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.3, 0.3, 0.25, 12.5, 12.5, 2, 2, 1, 500, 0, 0, 12, 91.66
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.3, 0.3, 0.25, 12.5, 12.5, 2, 2, 1, 500, 0, 0, 13, 91.35
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.3, 0.3, 0.25, 12.5, 12.5, 2, 2, 1, 500, 0, 0, 14, 92.42
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.3, 0.3, 0.25, 12.5, 12.5, 2, 2, 1, 500, 0, 0, 15, 92.26
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.3, 0.3, 0.25, 12.5, 12.5, 2, 2, 1, 500, 0, 0, 16, 90.81
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.3, 0.3, 0.25, 12.5, 12.5, 2, 2, 1, 500, 0, 0, 17, 90.11
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.3, 0.3, 0.25, 12.5, 12.5, 2, 2, 1, 500, 0, 0, 18, 92.27
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.3, 0.3, 0.25, 12.5, 12.5, 2, 2, 1, 500, 0, 0, 19, 91.88
