SGD, 1, -3, 1, -3, 128, 128, 128, 128, 0.4, 0.2, 0.2, 12.5, 12.5, 2, 2, 1, 4000, 1, 0, 1, 65.52
SGD, 1, -3, 1, -3, 128, 128, 128, 128, 0.4, 0.2, 0.2, 12.5, 12.5, 2, 2, 1, 4000, 1, 0, 2, 82.95
SGD, 1, -3, 1, -3, 128, 128, 128, 128, 0.4, 0.2, 0.2, 12.5, 12.5, 2, 2, 1, 4000, 1, 0, 3, 84.32
SGD, 1, -3, 1, -3, 128, 128, 128, 128, 0.4, 0.2, 0.2, 12.5, 12.5, 2, 2, 1, 4000, 1, 0, 4, 87.3
SGD, 1, -3, 1, -3, 128, 128, 128, 128, 0.4, 0.2, 0.2, 12.5, 12.5, 2, 2, 1, 4000, 1, 0, 5, 87.02
SGD, 1, -3, 1, -3, 128, 128, 128, 128, 0.4, 0.2, 0.2, 12.5, 12.5, 2, 2, 1, 4000, 1, 0, 6, 88.24
SGD, 1, -3, 1, -3, 128, 128, 128, 128, 0.4, 0.2, 0.2, 12.5, 12.5, 2, 2, 1, 4000, 1, 0, 7, 89.34
SGD, 1, -3, 1, -3, 128, 128, 128, 128, 0.4, 0.2, 0.2, 12.5, 12.5, 2, 2, 1, 4000, 1, 0, 8, 88.55
SGD, 1, -3, 1, -3, 128, 128, 128, 128, 0.4, 0.2, 0.2, 12.5, 12.5, 2, 2, 1, 4000, 1, 0, 9, 89.56
SGD, 1, -3, 1, -3, 128, 128, 128, 128, 0.4, 0.2, 0.2, 12.5, 12.5, 2, 2, 1, 4000, 1, 0, 10, 90.13
SGD, 1, -3, 1, -3, 128, 128, 128, 128, 0.4, 0.2, 0.2, 12.5, 12.5, 2, 2, 1, 4000, 1, 0, 11, 87.6
SGD, 1, -3, 1, -3, 128, 128, 128, 128, 0.4, 0.2, 0.2, 12.5, 12.5, 2, 2, 1, 4000, 1, 0, 12, 89.9
SGD, 1, -3, 1, -3, 128, 128, 128, 128, 0.4, 0.2, 0.2, 12.5, 12.5, 2, 2, 1, 4000, 1, 0, 13, 89.16
SGD, 1, -3, 1, -3, 128, 128, 128, 128, 0.4, 0.2, 0.2, 12.5, 12.5, 2, 2, 1, 4000, 1, 0, 14, 89.94
SGD, 1, -3, 1, -3, 128, 128, 128, 128, 0.4, 0.2, 0.2, 12.5, 12.5, 2, 2, 1, 4000, 1, 0, 15, 88.91
SGD, 1, -3, 1, -3, 128, 128, 128, 128, 0.4, 0.2, 0.2, 12.5, 12.5, 2, 2, 1, 4000, 1, 0, 16, 89.34
SGD, 1, -3, 1, -3, 128, 128, 128, 128, 0.4, 0.2, 0.2, 12.5, 12.5, 2, 2, 1, 4000, 1, 0, 17, 87.94
SGD, 1, -3, 1, -3, 128, 128, 128, 128, 0.4, 0.2, 0.2, 12.5, 12.5, 2, 2, 1, 4000, 1, 0, 18, 90.19
SGD, 1, -3, 1, -3, 128, 128, 128, 128, 0.4, 0.2, 0.2, 12.5, 12.5, 2, 2, 1, 4000, 1, 0, 19, 89.47
SGD, 1, -3, 1, -3, 128, 128, 128, 128, 0.4, 0.2, 0.2, 12.5, 12.5, 2, 2, 1, 4000, 1, 0, 20, 90.47
SGD, 1, -3, 1, -3, 128, 8, 128, 8, 0.4, 0.2, 0.2, 12.5, 12.5, 2, 2, 1, 4000, 1, 0, 1, 34.88
SGD, 1, -3, 1, -3, 128, 8, 128, 8, 0.4, 0.2, 0.2, 12.5, 12.5, 2, 2, 1, 4000, 1, 0, 2, 39.96
SGD, 1, -3, 1, -3, 128, 8, 128, 8, 0.4, 0.2, 0.2, 12.5, 12.5, 2, 2, 1, 4000, 1, 0, 3, 51.99
SGD, 1, -3, 1, -3, 128, 8, 128, 8, 0.4, 0.2, 0.2, 12.5, 12.5, 2, 2, 1, 4000, 1, 0, 4, 58.45
SGD, 1, -3, 1, -3, 128, 8, 128, 8, 0.4, 0.2, 0.2, 12.5, 12.5, 2, 2, 1, 4000, 1, 0, 5, 60.54
SGD, 1, -3, 1, -3, 128, 8, 128, 8, 0.4, 0.2, 0.2, 12.5, 12.5, 2, 2, 1, 4000, 1, 0, 6, 65.68
SGD, 1, -3, 1, -3, 128, 8, 128, 8, 0.4, 0.2, 0.2, 12.5, 12.5, 2, 2, 1, 4000, 1, 0, 7, 74.58
SGD, 1, -3, 1, -3, 128, 8, 128, 8, 0.4, 0.2, 0.2, 12.5, 12.5, 2, 2, 1, 4000, 1, 0, 8, 85.65
SGD, 1, -3, 1, -3, 128, 8, 128, 8, 0.4, 0.2, 0.2, 12.5, 12.5, 2, 2, 1, 4000, 1, 0, 9, 84.55
SGD, 1, -3, 1, -3, 128, 8, 128, 8, 0.4, 0.2, 0.2, 12.5, 12.5, 2, 2, 1, 4000, 1, 0, 10, 85.3
SGD, 1, -3, 1, -3, 128, 8, 128, 8, 0.4, 0.2, 0.2, 12.5, 12.5, 2, 2, 1, 4000, 1, 0, 11, 85.79
SGD, 1, -3, 1, -3, 128, 8, 128, 8, 0.4, 0.2, 0.2, 12.5, 12.5, 2, 2, 1, 4000, 1, 0, 12, 89.71
SGD, 1, -3, 1, -3, 128, 8, 128, 8, 0.4, 0.2, 0.2, 12.5, 12.5, 2, 2, 1, 4000, 1, 0, 13, 89.66
SGD, 1, -3, 1, -3, 128, 8, 128, 8, 0.4, 0.2, 0.2, 12.5, 12.5, 2, 2, 1, 4000, 1, 0, 14, 90.64
SGD, 1, -3, 1, -3, 128, 8, 128, 8, 0.4, 0.2, 0.2, 12.5, 12.5, 2, 2, 1, 4000, 1, 0, 15, 90.93
SGD, 1, -3, 1, -3, 128, 8, 128, 8, 0.4, 0.2, 0.2, 12.5, 12.5, 2, 2, 1, 4000, 1, 0, 16, 91.86
SGD, 1, -3, 1, -3, 128, 8, 128, 8, 0.4, 0.2, 0.2, 12.5, 12.5, 2, 2, 1, 4000, 1, 0, 17, 91.01
SGD, 1, -3, 1, -3, 128, 8, 128, 8, 0.4, 0.2, 0.2, 12.5, 12.5, 2, 2, 1, 4000, 1, 0, 18, 91.8
