SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.2, 0.2, 0.2, 12.5, 12.5, 10, 10, 1, 4000, 1, 0, 1, 46.53
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.2, 0.2, 0.2, 12.5, 12.5, 10, 10, 1, 4000, 1, 0, 2, 55.79
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.2, 0.2, 0.2, 12.5, 12.5, 10, 10, 1, 4000, 1, 0, 3, 71.61
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.2, 0.2, 0.2, 12.5, 12.5, 10, 10, 1, 4000, 1, 0, 4, 77.31
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.2, 0.2, 0.2, 12.5, 12.5, 10, 10, 1, 4000, 1, 0, 5, 79.19
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.2, 0.2, 0.2, 12.5, 12.5, 10, 10, 1, 4000, 1, 0, 6, 77.28
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.2, 0.2, 0.2, 12.5, 12.5, 10, 10, 1, 4000, 1, 0, 7, 80.41
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.2, 0.2, 0.2, 12.5, 12.5, 10, 10, 1, 4000, 1, 0, 8, 80.49
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.2, 0.2, 0.2, 12.5, 12.5, 10, 10, 1, 4000, 1, 0, 9, 81.52
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.2, 0.2, 0.2, 12.5, 12.5, 10, 10, 1, 4000, 1, 0, 10, 80.89
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.2, 0.2, 0.2, 12.5, 12.5, 10, 10, 1, 4000, 1, 0, 11, 81.34
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.2, 0.2, 0.2, 12.5, 12.5, 10, 10, 1, 4000, 1, 0, 12, 81.91
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.2, 0.2, 0.2, 12.5, 12.5, 10, 10, 1, 4000, 1, 0, 13, 81.78
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.2, 0.2, 0.2, 12.5, 12.5, 10, 10, 1, 4000, 1, 0, 14, 83.11
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.2, 0.2, 0.2, 12.5, 12.5, 10, 10, 1, 4000, 1, 0, 15, 82.83
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.2, 0.2, 0.2, 12.5, 12.5, 10, 10, 1, 4000, 1, 0, 16, 82.76
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.2, 0.2, 0.2, 12.5, 12.5, 10, 10, 1, 4000, 1, 0, 17, 80.36
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.2, 0.2, 0.2, 12.5, 12.5, 10, 10, 1, 4000, 1, 0, 18, 82.91
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.2, 0.2, 0.2, 12.5, 12.5, 10, 10, 1, 4000, 1, 0, 19, 82.81
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.2, 0.2, 0.2, 12.5, 12.5, 10, 10, 1, 4000, 1, 0, 20, 82.86
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.2, 0.2, 0.2, 12.5, 12.5, 10, 10, 1, 4000, 1, 0, 21, 83.21
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.2, 0.2, 0.2, 12.5, 12.5, 10, 10, 1, 4000, 1, 0, 22, 82.33
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.2, 0.2, 0.2, 12.5, 12.5, 10, 10, 1, 4000, 1, 0, 23, 83.39
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.2, 0.2, 0.2, 12.5, 12.5, 10, 10, 1, 4000, 1, 0, 24, 82.78
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.2, 0.2, 0.2, 12.5, 12.5, 10, 10, 1, 4000, 1, 0, 25, 81.81
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.2, 0.2, 0.2, 12.5, 12.5, 10, 10, 1, 4000, 1, 0, 26, 82.81
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.2, 0.2, 0.2, 12.5, 12.5, 10, 10, 1, 4000, 1, 0, 27, 91.07
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.2, 0.2, 0.2, 12.5, 12.5, 10, 10, 1, 4000, 1, 0, 28, 91.52
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.2, 0.2, 0.2, 12.5, 12.5, 10, 10, 1, 4000, 1, 0, 29, 91.98
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.2, 0.2, 0.2, 12.5, 12.5, 10, 10, 1, 4000, 1, 0, 30, 91.83
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.2, 0.2, 0.2, 12.5, 12.5, 10, 10, 1, 4000, 1, 0, 31, 92.27
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.2, 0.2, 0.2, 12.5, 12.5, 10, 10, 1, 4000, 1, 0, 32, 91.52
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.2, 0.2, 0.2, 12.5, 12.5, 10, 10, 1, 4000, 1, 0, 33, 92.84
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.2, 0.2, 0.2, 12.5, 12.5, 10, 10, 1, 4000, 1, 0, 34, 92.34
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.2, 0.2, 0.2, 12.5, 12.5, 10, 10, 1, 4000, 1, 0, 35, 92.4
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.2, 0.2, 0.2, 12.5, 12.5, 10, 10, 1, 4000, 1, 0, 36, 91.95
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.2, 0.2, 0.2, 12.5, 12.5, 10, 10, 1, 4000, 1, 0, 37, 92.47
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.2, 0.2, 0.2, 12.5, 12.5, 10, 10, 1, 4000, 1, 0, 38, 92.48
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.2, 0.2, 0.2, 12.5, 12.5, 10, 10, 1, 4000, 1, 0, 39, 93.18
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.2, 0.2, 0.2, 12.5, 12.5, 10, 10, 1, 4000, 1, 0, 40, 92.82
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.2, 0.2, 0.2, 12.5, 12.5, 10, 10, 1, 4000, 1, 0, 41, 92.45
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.2, 0.2, 0.2, 12.5, 12.5, 10, 10, 1, 4000, 1, 0, 42, 92.77
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.2, 0.2, 0.2, 12.5, 12.5, 10, 10, 1, 4000, 1, 0, 43, 92.53
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.2, 0.2, 0.2, 12.5, 12.5, 10, 10, 1, 4000, 1, 0, 44, 92.59
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.2, 0.2, 0.2, 12.5, 12.5, 10, 10, 1, 4000, 1, 0, 45, 92.65
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.2, 0.2, 0.2, 12.5, 12.5, 10, 10, 1, 4000, 1, 0, 46, 92.48
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.2, 0.2, 0.2, 12.5, 12.5, 10, 10, 1, 4000, 1, 0, 47, 93.22
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.2, 0.2, 0.2, 12.5, 12.5, 10, 10, 1, 4000, 1, 0, 48, 93
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.2, 0.2, 0.2, 12.5, 12.5, 10, 10, 1, 4000, 1, 0, 49, 93.17
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.2, 0.2, 0.2, 12.5, 12.5, 10, 10, 1, 4000, 1, 0, 50, 93.11
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.2, 0.2, 0.2, 12.5, 12.5, 10, 10, 1, 4000, 1, 0, 51, 93.2
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.2, 0.2, 0.2, 12.5, 12.5, 10, 10, 1, 4000, 1, 0, 52, 93.07
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.2, 0.2, 0.2, 12.5, 12.5, 10, 10, 1, 4000, 1, 0, 53, 93.21
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.2, 0.2, 0.2, 12.5, 12.5, 10, 10, 1, 4000, 1, 0, 54, 93.42
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.2, 0.2, 0.2, 12.5, 12.5, 10, 10, 1, 4000, 1, 0, 55, 92.56
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.2, 0.2, 0.2, 12.5, 12.5, 10, 10, 1, 4000, 1, 0, 56, 92.4
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.2, 0.2, 0.2, 12.5, 12.5, 10, 10, 1, 4000, 1, 0, 57, 92.46
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.2, 0.2, 0.2, 12.5, 12.5, 10, 10, 1, 4000, 1, 0, 58, 92.76
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.2, 0.2, 0.2, 12.5, 12.5, 10, 10, 1, 4000, 1, 0, 59, 93.18
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.2, 0.2, 0.2, 12.5, 12.5, 10, 10, 1, 4000, 1, 0, 60, 92.41
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.2, 0.2, 0.2, 12.5, 12.5, 10, 10, 1, 4000, 1, 0, 61, 93.17
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.2, 0.2, 0.2, 12.5, 12.5, 10, 10, 1, 4000, 1, 0, 62, 92.85
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.2, 0.2, 0.2, 12.5, 12.5, 10, 10, 1, 4000, 1, 0, 63, 93.2
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.2, 0.2, 0.2, 12.5, 12.5, 10, 10, 1, 4000, 1, 0, 64, 92.95
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.2, 0.2, 0.2, 12.5, 12.5, 10, 10, 1, 4000, 1, 0, 65, 92.56
