
1, 0, 0, 0.411012
1, 0, 1, 0.150341
1, 0, 2, -0.841144
1, 0, 3, -0.928028
1, 0, 4, -0.743215
1, 0, 5, 0.0850711
1, 0, 6, 0.00995368
1, 0, 7, -0.848477
1, 0, 8, 0.720534
1, 0, 9, -0.29526
1, 0, 10, 0.0353749
1, 0, 11, -0.622391
1, 0, 12, -0.178525
1, 0, 13, 0.13723
1, 0, 14, -0.913735
1, 0, 15, -0.990119
1, 0, 16, 0.0278739
1, 0, 17, 0.132202
1, 0, 18, 1
1, 0, 19, -0.919381
1, 0, 20, -0.631747
1, 0, 21, -0.0364644
1, 0, 22, -0.145176
1, 0, 23, -0.838424
1, 0, 24, -0.0678001
1, 0, 25, -0.686713
1, 0, 26, -0.729758
1, 0, 27, -0.0264001
1, 0, 28, -0.913451
1, 0, 29, 0.103215
1, 0, 30, 0.271559
1, 0, 31, 0.0925594
1, 0, 32, -0.816745
1, 0, 33, -0.382673
1, 0, 34, -0.247174
1, 0, 35, -0.487332
1, 0, 36, 0.440002
1, 0, 37, -0.3997
1, 0, 38, -0.830504
1, 0, 39, 0.0654602
1, 0, 40, -0.46368
1, 0, 41, -0.620356
1, 0, 42, -0.791304
1, 0, 43, -0.952847
1, 0, 44, 0.521491
1, 0, 45, -0.7426
1, 0, 46, 0.057166
1, 0, 47, -0.956725
1, 0, 48, 0.258238
1, 0, 49, -0.946388
1, 0, 50, -0.701176
1, 0, 51, 0.900724
1, 0, 52, -0.635273
1, 0, 53, 0.0812746
1, 0, 54, -0.928143
1, 0, 55, 0.177025
1, 0, 56, -0.00914645
1, 0, 57, -0.956725
1, 0, 58, -0.715594
1, 0, 59, -0.441619
1, 0, 60, 0.0429821
1, 0, 61, -0.130712
1, 0, 62, -0.886653
1, 0, 63, -0.708897
1, 0, 64, -0.928143
1, 0, 65, -0.320659
1, 0, 66, 0.564811
1, 0, 67, 0.243602
1, 0, 68, -0.219105
1, 0, 69, 0.196383
1, 0, 70, 0.615739
1, 0, 71, -0.629773
1, 0, 72, -0.971189
1, 0, 73, 0.559445
1, 0, 74, -0.4186
1, 0, 75, -0.342072
1, 0, 76, -0.956955
1, 0, 77, 0.189731
1, 0, 78, -0.374807
1, 0, 79, -0.574324
1, 0, 80, 0.337009
1, 0, 81, 0.560285
1, 0, 82, -0.606303
1, 0, 83, 0.811963
1, 0, 84, -0.899102
1, 0, 85, -0.686584
1, 0, 86, -0.753141
1, 0, 87, -0.853988
1, 0, 88, -0.592752
1, 0, 89, -0.822838
1, 0, 90, -0.611263
1, 0, 91, 0.130774
1, 0, 92, 0.052897
1, 0, 93, -0.451123
1, 0, 94, 0.279168
1, 0, 95, -0.449946
1, 0, 96, -0.589779
1, 0, 97, 0.713008
1, 0, 98, 0.624906
1, 0, 99, -1
1, 1, 0, -0.611629
1, 1, 1, -0.483264
1, 1, 2, -0.661815
1, 1, 3, -0.569076
1, 1, 4, 0.53797
1, 1, 5, 0.00238122
1, 1, 6, -0.580506
1, 1, 7, -0.792053
1, 1, 8, -0.639014
1, 1, 9, -0.303777
1, 1, 10, -0.816833
1, 1, 11, 0.561642
1, 1, 12, -0.77476
1, 1, 13, -0.160349
1, 1, 14, -0.76939
1, 1, 15, -0.999487
1, 1, 16, -0.393582
1, 1, 17, -0.098522
1, 1, 18, -0.694346
1, 1, 19, -0.795985
1, 1, 20, 0.854824
1, 1, 21, 0.763399
1, 1, 22, -0.819692
1, 1, 23, -0.54591
1, 1, 24, -0.503921
1, 1, 25, 0.505146
1, 1, 26, 0.962786
1, 1, 27, 0.130389
1, 1, 28, -0.567313
1, 1, 29, 0.432988
1, 1, 30, 1
1, 1, 31, -0.0410816
1, 1, 32, -0.639421
1, 1, 33, -0.361124
1, 1, 34, -0.748729
1, 1, 35, -0.727282
1, 1, 36, -0.671198
1, 1, 37, -0.543521
1, 1, 38, 0.693743
1, 1, 39, -0.600655
1, 1, 40, 0.799043
1, 1, 41, -0.83168
1, 1, 42, 0.382043
1, 1, 43, -0.842729
1, 1, 44, -0.611629
1, 1, 45, 0.296123
1, 1, 46, 0.129623
1, 1, 47, -0.202934
1, 1, 48, -0.802937
1, 1, 49, 0.0589732
1, 1, 50, -0.40338
1, 1, 51, -0.357776
1, 1, 52, -0.170314
1, 1, 53, -0.330936
1, 1, 54, 0.568828
1, 1, 55, -0.841824
1, 1, 56, -0.876642
1, 1, 57, 0.605659
1, 1, 58, 0.364694
1, 1, 59, -0.576051
1, 1, 60, 0.0494492
1, 1, 61, 0.225839
1, 1, 62, -0.834296
1, 1, 63, -0.860458
1, 1, 64, -0.389146
1, 1, 65, -0.959199
1, 1, 66, 0.299999
1, 1, 67, -0.437796
1, 1, 68, -0.389799
1, 1, 69, -0.642387
1, 1, 70, -0.0505955
1, 1, 71, -0.0912357
1, 1, 72, 0.295433
1, 1, 73, -0.436341
1, 1, 74, -0.885805
1, 1, 75, -0.462131
1, 1, 76, -0.418299
1, 1, 77, 0.268293
1, 1, 78, -0.584216
1, 1, 79, -0.0832582
1, 1, 80, 0.561559
1, 1, 81, -0.828125
1, 1, 82, -0.628822
1, 1, 83, -0.201192
1, 1, 84, -0.7926
1, 1, 85, -0.754995
1, 1, 86, -0.530026
1, 1, 87, -0.865024
1, 1, 88, -0.724986
1, 1, 89, -0.213136
1, 1, 90, -0.577126
1, 1, 91, -0.830509
1, 1, 92, -0.514245
1, 1, 93, -0.698016
1, 1, 94, -0.15177
1, 1, 95, -0.150536
1, 1, 96, 0.854824
1, 1, 97, -0.854913
1, 1, 98, 0.362741
1, 1, 99, -0.0827038
1, 2, 0, -0.715594
1, 2, 1, -0.610075
1, 2, 2, -0.550671
1, 2, 3, -0.633832
1, 2, 4, -0.7588
1, 2, 5, 0.927062
1, 2, 6, -0.507714
1, 2, 7, -0.872601
1, 2, 8, 0.530649
1, 2, 9, -0.365792
1, 2, 10, -0.368305
1, 2, 11, -0.822605
1, 2, 12, -0.615005
1, 2, 13, -0.31887
1, 2, 14, 0.786826
1, 2, 15, -0.888441
1, 2, 16, 0.152398
1, 2, 17, -0.0855452
1, 2, 18, -0.672074
1, 2, 19, -0.917048
1, 2, 20, -0.71258
1, 2, 21, 0
1, 2, 22, 0.261257
1, 2, 23, -0.672206
1, 2, 24, -0.656478
1, 2, 25, -0.669367
1, 2, 26, 0.262241
1, 2, 27, -0.97282
1, 2, 28, 0.44868
1, 2, 29, 0.0778959
1, 2, 30, 0.905461
1, 2, 31, -0.63479
1, 2, 32, -0.37434
1, 2, 33, -0.353474
1, 2, 34, -0.675867
1, 2, 35, -0.537923
1, 2, 36, -0.757457
1, 2, 37, -0.466613
1, 2, 38, -0.119387
