SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.4, 0.3, 0.25, 12.5, 12.5, 9, 3, 0, 4000, 1, 1, 0, 1, 11.46
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.4, 0.3, 0.25, 12.5, 12.5, 9, 3, 0, 4000, 1, 1, 0, 2, 20.06
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.4, 0.3, 0.25, 12.5, 12.5, 9, 3, 0, 4000, 1, 1, 0, 3, 19.97
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.4, 0.3, 0.25, 12.5, 12.5, 9, 3, 0, 4000, 1, 1, 0, 4, 20.67
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.4, 0.3, 0.25, 12.5, 12.5, 9, 3, 0, 4000, 1, 1, 0, 5, 20.38
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.4, 0.3, 0.25, 12.5, 12.5, 9, 3, 0, 4000, 1, 1, 0, 6, 20.12
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.4, 0.3, 0.25, 12.5, 12.5, 9, 3, 0, 4000, 1, 1, 0, 7, 26.55
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.4, 0.3, 0.25, 12.5, 12.5, 9, 3, 0, 4000, 1, 1, 0, 8, 20.77
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.4, 0.3, 0.25, 12.5, 12.5, 9, 3, 0, 4000, 1, 1, 0, 9, 33.72
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.4, 0.3, 0.25, 12.5, 12.5, 9, 3, 0, 4000, 1, 1, 0, 10, 35.05
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.4, 0.3, 0.25, 12.5, 12.5, 9, 3, 0, 4000, 1, 1, 0, 11, 40.8
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.4, 0.3, 0.25, 12.5, 12.5, 9, 3, 0, 4000, 1, 1, 0, 12, 34.13
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.4, 0.3, 0.25, 12.5, 12.5, 9, 3, 0, 4000, 1, 1, 0, 13, 54.76
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.4, 0.3, 0.25, 12.5, 12.5, 9, 3, 0, 4000, 1, 1, 0, 14, 55.82
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.4, 0.3, 0.25, 12.5, 12.5, 9, 3, 0, 4000, 1, 1, 0, 15, 56.04
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.4, 0.3, 0.25, 12.5, 12.5, 9, 3, 0, 4000, 1, 1, 0, 16, 28.63
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.4, 0.3, 0.25, 12.5, 12.5, 9, 3, 0, 4000, 1, 1, 0, 17, 25.53
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.4, 0.3, 0.25, 12.5, 12.5, 9, 3, 0, 4000, 1, 1, 0, 18, 55.77
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.4, 0.3, 0.25, 12.5, 12.5, 9, 3, 0, 4000, 1, 1, 0, 19, 64.06
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.4, 0.3, 0.25, 12.5, 12.5, 9, 3, 0, 4000, 1, 1, 0, 20, 64.1
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.8, 0.1, 0.1, 12.5, 12.5, 2, 2, 0, 4000, 1, 1, 0, 1, 11.35
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.8, 0.1, 0.1, 12.5, 12.5, 2, 2, 0, 4000, 1, 1, 0, 2, 11.35
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.8, 0.1, 0.1, 12.5, 12.5, 2, 2, 0, 4000, 1, 1, 0, 3, 11.35
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.8, 0.1, 0.1, 12.5, 12.5, 2, 2, 0, 4000, 1, 1, 0, 4, 11.35
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.8, 0.1, 0.1, 12.5, 12.5, 2, 2, 0, 4000, 1, 1, 0, 5, 20.57
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.8, 0.1, 0.1, 12.5, 12.5, 2, 2, 0, 4000, 1, 1, 0, 6, 19.17
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.8, 0.1, 0.1, 12.5, 12.5, 2, 2, 0, 4000, 1, 1, 0, 7, 20.34
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.8, 0.1, 0.1, 12.5, 12.5, 2, 2, 0, 4000, 1, 1, 0, 8, 12.33
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.8, 0.1, 0.1, 12.5, 12.5, 2, 2, 0, 4000, 1, 1, 0, 9, 20.61
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.8, 0.1, 0.1, 12.5, 12.5, 2, 2, 0, 4000, 1, 1, 0, 10, 20.48
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.8, 0.1, 0.1, 12.5, 12.5, 2, 2, 0, 4000, 1, 1, 0, 11, 20.67
SGD, 1, -1, 1, -1, 128, 128, 128, 128, 0.8, 0.1, 0.1, 12.5, 12.5, 2, 2, 0, 4000, 1, 1, 0, 12, 20.31
