
1, 0, 0, 0.678393
1, 0, 1, 0.223309
1, 0, 2, -0.990191
1, 0, 3, -0.344641
1, 0, 4, 0.45191
1, 0, 5, -0.23964
1, 0, 6, 0.492399
1, 0, 7, -0.911277
1, 0, 8, 0.619521
1, 0, 9, -0.0953651
1, 0, 10, 0.0545397
1, 0, 11, 0.681194
1, 0, 12, 0.328625
1, 0, 13, 0.02456
1, 0, 14, -0.930712
1, 0, 15, -0.675383
1, 0, 16, 0.493964
1, 0, 17, -0.27469
1, 0, 18, 0.627648
1, 0, 19, -0.793954
1, 0, 20, -0.742104
1, 0, 21, -0.109665
1, 0, 22, -0.0498161
1, 0, 23, -0.83028
1, 0, 24, -0.946247
1, 0, 25, -0.82923
1, 0, 26, -0.888271
1, 0, 27, 0.611928
1, 0, 28, -0.0262343
1, 0, 29, 0.0151977
1, 0, 30, 0.303515
1, 0, 31, -0.0360969
1, 0, 32, 0.57452
1, 0, 33, -0.675142
1, 0, 34, -0.349286
1, 0, 35, -0.245594
1, 0, 36, 0.175541
1, 0, 37, -1
1, 0, 38, -0.82075
1, 0, 39, 1
1, 0, 40, 0.318209
1, 0, 41, -0.230099
1, 0, 42, -0.393487
1, 0, 43, -0.471905
1, 0, 44, -0.0803985
1, 0, 45, -0.988469
1, 0, 46, 0.119582
1, 0, 47, -0.940232
1, 0, 48, 0.950188
1, 0, 49, -0.950411
1, 0, 50, -0.569499
1, 0, 51, 0.830887
1, 0, 52, -0.737258
1, 0, 53, -0.413037
1, 0, 54, -0.820962
1, 0, 55, -0.27443
1, 0, 56, 0.193915
1, 0, 57, -0.970115
1, 0, 58, -0.63688
1, 0, 59, 0.497334
1, 0, 60, 0.114076
1, 0, 61, -0.41937
1, 0, 62, 0.416395
1, 0, 63, -0.504794
1, 0, 64, -0.990039
1, 0, 65, -0.598654
1, 0, 66, 0.497422
1, 0, 67, 0.1442
1, 0, 68, 0.834025
1, 0, 69, 0.493702
1, 0, 70, 0.407653
1, 0, 71, -0.858326
1, 0, 72, -0.900591
1, 0, 73, 0.681875
1, 0, 74, -0.204305
1, 0, 75, -0.0994424
1, 0, 76, -1
1, 0, 77, 0.497294
1, 0, 78, 0.184883
1, 0, 79, 0.0514078
1, 0, 80, 0.0194261
1, 0, 81, 0.909348
1, 0, 82, 0.099616
1, 0, 83, 0.872249
1, 0, 84, -0.960152
1, 0, 85, -0.713882
1, 0, 86, -0.939198
1, 0, 87, 0.0781788
1, 0, 88, -0.695439
1, 0, 89, -0.482887
1, 0, 90, -0.19487
1, 0, 91, 0.384246
1, 0, 92, 0.832999
1, 0, 93, 0.726742
1, 0, 94, -0.575002
1, 0, 95, -0.344423
1, 0, 96, 0.763413
1, 0, 97, 0.920291
1, 0, 98, 0.901258
1, 0, 99, -1
1, 1, 0, -0.0498395
1, 1, 1, 0.181334
1, 1, 2, -0.680183
1, 1, 3, -0.233433
1, 1, 4, 0.780395
1, 1, 5, 0.0501175
1, 1, 6, -0.538752
1, 1, 7, 0.438084
1, 1, 8, -0.708756
1, 1, 9, 0.439118
1, 1, 10, -0.908215
1, 1, 11, 0.802372
1, 1, 12, -0.7083
1, 1, 13, 0.405017
1, 1, 14, -0.557129
1, 1, 15, -0.900356
1, 1, 16, 0.45287
1, 1, 17, 0.629161
1, 1, 18, -0.219614
1, 1, 19, -0.100164
1, 1, 20, 0.302208
1, 1, 21, 0.980594
1, 1, 22, -0.880461
1, 1, 23, 0.922117
1, 1, 24, -0.670866
1, 1, 25, 0.471932
1, 1, 26, 0.248956
1, 1, 27, 0.547224
1, 1, 28, -0.691876
1, 1, 29, 0.50514
1, 1, 30, 0.900386
1, 1, 31, -0.299163
1, 1, 32, -0.546514
1, 1, 33, 0.217475
1, 1, 34, -0.81892
1, 1, 35, -0.25899
1, 1, 36, -0.890569
1, 1, 37, -0.579839
1, 1, 38, 0.950268
1, 1, 39, -0.384135
1, 1, 40, 0.762728
1, 1, 41, -0.757425
1, 1, 42, 0.990191
1, 1, 43, 0.0753017
1, 1, 44, -0.380473
1, 1, 45, 0.476483
1, 1, 46, 0.163995
1, 1, 47, 0.509675
1, 1, 48, -1
1, 1, 49, 0.960152
1, 1, 50, -0.404974
1, 1, 51, -0.293906
1, 1, 52, 0.990039
1, 1, 53, 0.406101
1, 1, 54, 0.950826
1, 1, 55, -0.816038
1, 1, 56, -0.772996
1, 1, 57, 0.771573
1, 1, 58, 0.788068
1, 1, 59, -0.832926
1, 1, 60, 0.517775
1, 1, 61, -0.0648452
1, 1, 62, -0.44626
1, 1, 63, -0.950271
1, 1, 64, -0.139679
1, 1, 65, -0.960154
1, 1, 66, 0.504188
1, 1, 67, -0.353923
1, 1, 68, -0.836034
1, 1, 69, -0.597974
1, 1, 70, -0.0797784
1, 1, 71, 0.504537
1, 1, 72, 0.507984
1, 1, 73, -0.236638
1, 1, 74, -0.842391
1, 1, 75, -0.683604
1, 1, 76, 0.884786
1, 1, 77, 0.664136
1, 1, 78, -0.823025
1, 1, 79, -0.635669
1, 1, 80, 0.943675
1, 1, 81, -0.475164
1, 1, 82, 0.202707
1, 1, 83, -0.259742
1, 1, 84, -0.866482
1, 1, 85, -0.0434118
1, 1, 86, -0.449591
1, 1, 87, 0.105251
1, 1, 88, -0.8611
1, 1, 89, 0.548567
1, 1, 90, 0.329263
1, 1, 91, -0.931402
1, 1, 92, -0.776446
1, 1, 93, -0.970115
1, 1, 94, -0.0687166
1, 1, 95, 0.219543
1, 1, 96, 0.90222
1, 1, 97, -0.908537
1, 1, 98, 0.547794
1, 1, 99, 0.135237
1, 2, 0, -0.64764
1, 2, 1, -0.905181
1, 2, 2, 0.234174
1, 2, 3, -0.00281349
1, 2, 4, -0.0452607
1, 2, 5, 0.652383
1, 2, 6, -0.0951808
1, 2, 7, 0.802748
1, 2, 8, 0.528027
1, 2, 9, -0.444411
1, 2, 10, 0.724952
1, 2, 11, -0.897546
1, 2, 12, -0.807099
1, 2, 13, -0.464028
1, 2, 14, 1
1, 2, 15, -0.737624
1, 2, 16, 0.769328
1, 2, 17, -0.189615
1, 2, 18, 0.671755
1, 2, 19, 0.43796
1, 2, 20, -0.939536
1, 2, 21, -0.319378
1, 2, 22, 0.368039
1, 2, 23, -0.610156
1, 2, 24, -0.737444
1, 2, 25, -0.796906
1, 2, 26, 0.893033
1, 2, 27, -0.79114
1, 2, 28, 0.940223
1, 2, 29, -0.224785
1, 2, 30, 0.950475
1, 2, 31, -0.732361
1, 2, 32, 0.275871
1, 2, 33, 0.313073
1, 2, 34, -0.777521
1, 2, 35, -0.736872
1, 2, 36, -0.950268
1, 2, 37, -0.209044
1, 2, 38, -0.63468
1, 2, 39, 0.186133
1, 2, 40, -0.219321
1, 2, 41, -0.940381
1, 2, 42, 0.0808782
1, 2, 43, 0.950188
1, 2, 44, -0.0651993
1, 2, 45, -0.990039
1, 2, 46, -0.343418
1, 2, 47, -0.881113
1, 2, 48, -0.0795449
1, 2, 49, -1
1, 2, 50, 0.0147859
1, 2, 51, 0.283576
1, 2, 52, 0.184503
1, 2, 53, -0.126738
1, 2, 54, -0.257563
1, 2, 55, 0.179311
1, 2, 56, -0.204548
1, 2, 57, 0.243703
1, 2, 58, 0.104464
1, 2, 59, -0.828392
1, 2, 60, -0.980078
1, 2, 61, -0.234453
1, 2, 62, -0.9606
1, 2, 63, -0.574267
1, 2, 64, 0.81148
1, 2, 65, -0.563112
1, 2, 66, -0.394321
1, 2, 67, -0.960152
1, 2, 68, -0.284684
1, 2, 69, 0.298211
1, 2, 70, 0.174083
1, 2, 71, 0.911347
1, 2, 72, 0.303629
1, 2, 73, -0.253968
1, 2, 74, -0.780811
1, 2, 75, -0.76718
1, 2, 76, -0.990342
1, 2, 77, 0.0745382
1, 2, 78, -1
1, 2, 79, -0.244972
1, 2, 80, 0.188844
1, 2, 81, -0.394703
1, 2, 82, -0.652487
1, 2, 83, -0.629144
1, 2, 84, -0.618487
1, 2, 85, -0.445083
