SGD, 2, 2, 2, 2, 128, 128, 128, 128, 0.3, 0.3, 0.3, 12.5, 12.5, 6, 2, 0, 125, 1, 1, 0, 1, 79.26
SGD, 2, 2, 2, 2, 128, 128, 128, 128, 0.3, 0.3, 0.3, 12.5, 12.5, 6, 2, 0, 125, 1, 1, 0, 2, 82.12
SGD, 2, 2, 2, 2, 128, 128, 128, 128, 0.3, 0.3, 0.3, 12.5, 12.5, 6, 2, 0, 125, 1, 1, 0, 3, 87.84
SGD, 2, 2, 2, 2, 128, 128, 128, 128, 0.3, 0.3, 0.3, 12.5, 12.5, 6, 2, 0, 125, 1, 1, 0, 4, 89.42
SGD, 2, 2, 2, 2, 128, 128, 128, 128, 0.3, 0.3, 0.3, 12.5, 12.5, 6, 2, 0, 125, 1, 1, 0, 5, 88.53
SGD, 2, 2, 2, 2, 128, 128, 128, 128, 0.3, 0.3, 0.3, 12.5, 12.5, 6, 2, 0, 125, 1, 1, 0, 6, 86.77
SGD, 2, 2, 2, 2, 128, 128, 128, 128, 0.3, 0.3, 0.3, 12.5, 12.5, 6, 2, 0, 125, 1, 1, 0, 7, 89.73
SGD, 2, 2, 2, 2, 128, 128, 128, 128, 0.3, 0.3, 0.3, 12.5, 12.5, 6, 2, 0, 125, 1, 1, 0, 8, 90.03
SGD, 2, 2, 2, 2, 128, 128, 128, 128, 0.3, 0.3, 0.3, 12.5, 12.5, 6, 2, 0, 125, 1, 1, 0, 9, 89.23
SGD, 2, 2, 2, 2, 128, 128, 128, 128, 0.3, 0.3, 0.3, 12.5, 12.5, 6, 2, 0, 125, 1, 1, 0, 10, 90.83
SGD, 2, 2, 2, 2, 128, 128, 128, 128, 0.3, 0.3, 0.3, 12.5, 12.5, 6, 2, 0, 125, 1, 1, 0, 11, 88.42
SGD, 2, 2, 2, 2, 128, 128, 128, 128, 0.3, 0.3, 0.3, 12.5, 12.5, 6, 2, 0, 125, 1, 1, 0, 12, 91.21
SGD, 2, 2, 2, 2, 128, 128, 128, 128, 0.3, 0.3, 0.3, 12.5, 12.5, 6, 2, 0, 125, 1, 1, 0, 13, 89.92
SGD, 2, 2, 2, 2, 128, 128, 128, 128, 0.3, 0.3, 0.3, 12.5, 12.5, 6, 2, 0, 125, 1, 1, 0, 14, 90.85
SGD, 2, 2, 2, 2, 128, 128, 128, 128, 0.3, 0.3, 0.3, 12.5, 12.5, 6, 2, 0, 125, 1, 1, 0, 15, 90.45
SGD, 2, 2, 2, 2, 128, 128, 128, 128, 0.3, 0.3, 0.3, 12.5, 12.5, 6, 2, 0, 125, 1, 1, 0, 16, 87.9
